Season,Game_Date,Game_Day,Type,Where,Opponent_School,Result,Tm,Opp,OT
1991,1991-01-26,Sat,REG,A,Clemson,W,99,70,NA
1991,1991-01-30,Wed,REG,A,Georgia Tech,W,77,75,NA
1991,1991-02-02,Sat,REG,A,Notre Dame,W,90,77,NA
1991,1991-02-07,Thu,REG,H,Virginia,W,86,74,NA
1991,1991-02-09,Sat,REG,H,Maryland,W,101,81,NA
1991,1991-02-10,Sun,REG,H,Louisiana State,W,88,70,NA
1991,1991-02-13,Wed,REG,H,Davidson,W,74,39,NA
1991,1991-02-16,Sat,REG,A,Wake Forest,L,77,86,NA
1991,1991-02-20,Wed,REG,H,North Carolina State,W,72,65,NA
1991,1991-02-24,Sun,REG,A,Arizona,L,96,103,2OT
1991,1991-02-27,Wed,REG,H,Clemson,W,79,62,NA
1991,1991-03-03,Sun,REG,A,North Carolina,W,83,77,NA
1991,1991-03-09,Sat,CTOURN,N,North Carolina State,W,93,72,NA
1991,1991-03-10,Sun,CTOURN,N,North Carolina,L,74,96,NA
1991,1991-03-14,Thu,NCAA,N,Louisiana-Monroe,W,102,73,NA
1991,1991-03-16,Sat,NCAA,N,Iowa,W,85,70,NA
1991,1991-03-22,Fri,NCAA,N,Connecticut,W,81,67,NA
1991,1991-03-24,Sun,NCAA,N,St. John's,W,78,61,NA
1991,1991-03-30,Sat,NCAA,N,Nevada-Las Vegas,W,79,77,NA
1991,1991-04-01,Mon,NCAA,N,Kansas,W,72,65,NA
1992,1991-11-25,Mon,REG,H,East Carolina,W,103,75,NA
1992,1991-11-30,Sat,REG,H,Harvard,W,118,65,NA
1992,1991-12-05,Thu,REG,N,St. John's,W,91,81,NA
1992,1991-12-07,Sat,REG,A,Canisius,W,96,60,NA
1992,1991-12-14,Sat,REG,A,Michigan,W,88,85,OT
1992,1991-12-30,Mon,REG,H,William & Mary,W,97,91,NA
1992,1992-01-02,Thu,REG,A,Virginia,W,68,62,NA
1992,1992-01-06,Mon,REG,H,Florida State,W,86,70,NA
1992,1992-01-08,Wed,REG,A,Maryland,W,83,66,NA
1992,1992-01-11,Sat,REG,H,Georgia Tech,W,97,84,NA
1992,1992-01-15,Wed,REG,H,North Carolina State,W,110,75,NA
1992,1992-01-18,Sat,REG,H,Charlotte,W,104,82,NA
1992,1992-01-21,Tue,REG,A,Boston University,W,95,85,NA
1992,1992-01-25,Sat,REG,H,Wake Forest,W,84,68,NA
1992,1992-01-27,Mon,REG,H,Clemson,W,112,73,NA
1992,1992-01-30,Thu,REG,A,Florida State,W,75,62,NA
1992,1992-02-01,Sat,REG,H,Notre Dame,W,100,71,NA
1992,1992-02-05,Wed,REG,A,North Carolina,L,73,75,NA
1992,1992-02-08,Sat,REG,A,Louisiana State,W,77,67,NA
1992,1992-02-12,Wed,REG,A,Georgia Tech,W,71,62,NA
1992,1992-02-16,Sun,REG,A,North Carolina State,W,71,63,NA
1992,1992-02-20,Thu,REG,H,Maryland,W,91,89,NA
1992,1992-02-23,Sun,REG,A,Wake Forest,L,68,72,NA
1992,1992-02-26,Wed,REG,H,Virginia,W,76,67,NA
1992,1992-03-01,Sun,REG,A,UCLA,W,75,65,NA
1992,1992-03-04,Wed,REG,A,Clemson,W,98,97,NA
1992,1992-03-08,Sun,REG,H,North Carolina,W,89,77,NA
1992,1992-03-13,Fri,CTOURN,N,Maryland,W,94,87,NA
1992,1992-03-14,Sat,CTOURN,N,Georgia Tech,W,89,76,NA
1992,1992-03-15,Sun,CTOURN,N,North Carolina,W,94,74,NA
1992,1992-03-19,Thu,NCAA,N,Campbell,W,82,56,NA
1992,1992-03-21,Sat,NCAA,N,Iowa,W,75,62,NA
1992,1992-03-26,Thu,NCAA,N,Seton Hall,W,81,69,NA
1992,1992-03-28,Sat,NCAA,N,Kentucky,W,104,103,OT
1992,1992-04-04,Sat,NCAA,N,Indiana,W,81,78,NA
1992,1992-04-06,Mon,NCAA,N,Michigan,W,71,51,NA
1993,1992-12-01,Tue,REG,H,Canisius,W,110,62,NA
1993,1992-12-05,Sat,REG,H,Michigan,W,79,68,NA
1993,1992-12-07,Mon,REG,H,Northeastern,W,103,72,NA
1993,1992-12-12,Sat,REG,N,Rutgers,W,88,79,NA
1993,1992-12-21,Mon,REG,N,DePaul,W,89,73,NA
1993,1992-12-22,Tue,REG,N,Louisiana State,W,96,67,NA
1993,1992-12-23,Wed,REG,N,Brigham Young,W,89,66,NA
1993,1992-12-30,Wed,REG,H,Boston University,W,106,62,NA
1993,1993-01-04,Mon,REG,H,Oklahoma,W,88,84,OT
1993,1993-01-06,Wed,REG,H,Clemson,W,110,67,NA
1993,1993-01-10,Sun,REG,A,Georgia Tech,L,79,80,NA
1993,1993-01-13,Wed,REG,A,Wake Forest,W,86,59,NA
1993,1993-01-16,Sat,REG,H,Iowa,W,65,56,NA
1993,1993-01-17,Sun,REG,H,Virginia,L,69,77,NA
1993,1993-01-21,Thu,REG,H,North Carolina State,W,92,56,NA
1993,1993-01-24,Sun,REG,A,Florida State,L,88,89,OT
1993,1993-01-26,Tue,REG,H,San Francisco,W,117,73,NA
1993,1993-01-30,Sat,REG,A,Maryland,W,78,62,NA
1993,1993-02-03,Wed,REG,H,North Carolina,W,81,67,NA
1993,1993-02-06,Sat,REG,A,Notre Dame,W,67,50,NA
1993,1993-02-08,Mon,REG,A,Clemson,W,93,84,NA
1993,1993-02-10,Wed,REG,H,Georgia Tech,W,73,63,NA
1993,1993-02-13,Sat,REG,H,Wake Forest,L,86,98,NA
1993,1993-02-18,Thu,REG,A,Virginia,L,55,58,NA
1993,1993-02-21,Sun,REG,A,North Carolina State,W,91,82,NA
1993,1993-02-24,Wed,REG,H,Florida State,W,98,75,NA
1993,1993-02-28,Sun,REG,H,UCLA,W,78,67,NA
1993,1993-03-03,Wed,REG,H,Maryland,W,95,79,NA
1993,1993-03-07,Sun,REG,A,North Carolina,L,69,83,NA
1993,1993-03-12,Fri,CTOURN,N,Georgia Tech,L,66,69,NA
1993,1993-03-18,Thu,NCAA,N,Southern Illinois,W,105,70,NA
1993,1993-03-20,Sat,NCAA,N,University of California,L,77,82,NA
1994,1993-11-27,Sat,REG,H,Northeastern,W,86,72,NA
1994,1993-12-01,Wed,REG,H,Citadel,W,78,63,NA
1994,1993-12-04,Sat,REG,H,Xavier,W,82,60,NA
1994,1993-12-06,Mon,REG,H,South Carolina State,W,97,61,NA
1994,1993-12-11,Sat,REG,A,Michigan,W,73,63,NA
1994,1993-12-22,Wed,REG,A,Iowa,W,79,76,NA
1994,1993-12-30,Thu,REG,H,Western Carolina,W,87,67,NA
1994,1994-01-05,Wed,REG,A,Clemson,W,71,65,NA
1994,1994-01-08,Sat,REG,H,Georgia Tech,W,88,71,NA
1994,1994-01-10,Mon,REG,H,Brown,W,89,71,NA
1994,1994-01-13,Thu,REG,H,Wake Forest,L,68,69,NA
1994,1994-01-15,Sat,REG,A,Virginia,W,66,58,NA
1994,1994-01-20,Thu,REG,A,North Carolina State,W,92,65,NA
1994,1994-01-22,Sat,REG,H,Florida State,W,106,79,NA
1994,1994-01-26,Wed,REG,H,Notre Dame,W,74,72,NA
1994,1994-01-29,Sat,REG,H,Maryland,W,75,62,NA
1994,1994-02-03,Thu,REG,A,North Carolina,L,78,89,NA
1994,1994-02-05,Sat,REG,H,Clemson,W,78,74,NA
1994,1994-02-08,Tue,REG,A,Georgia Tech,W,66,63,NA
1994,1994-02-13,Sun,REG,A,Wake Forest,L,69,78,NA
1994,1994-02-16,Wed,REG,H,Virginia,W,84,54,NA
1994,1994-02-20,Sun,REG,H,North Carolina State,W,85,58,NA
1994,1994-02-23,Wed,REG,A,Florida State,W,84,72,NA
1994,1994-02-27,Sun,REG,H,Temple,W,59,47,NA
1994,1994-03-02,Wed,REG,A,Maryland,W,73,69,NA
1994,1994-03-05,Sat,REG,H,North Carolina,L,77,87,NA
1994,1994-03-11,Fri,CTOURN,N,Clemson,W,77,64,NA
1994,1994-03-12,Sat,CTOURN,N,Virginia,L,61,66,NA
1994,1994-03-18,Fri,NCAA,N,Texas Southern,W,82,70,NA
1994,1994-03-20,Sun,NCAA,N,Michigan State,W,85,74,NA
1994,1994-03-24,Thu,NCAA,N,Marquette,W,59,49,NA
1994,1994-03-26,Sat,NCAA,N,Purdue,W,69,60,NA
1994,1994-04-02,Sat,NCAA,N,Florida,W,70,65,NA
1994,1994-04-04,Mon,NCAA,N,Arkansas,L,72,76,NA
1995,1994-11-25,Fri,REG,H,Brown,W,80,38,NA
1995,1994-11-26,Sat,REG,H,Northeastern,W,93,70,NA
1995,1994-11-29,Tue,REG,N,Connecticut,L,86,90,NA
1995,1994-12-03,Sat,REG,N,Illinois,W,70,65,NA
1995,1994-12-06,Tue,REG,H,George Washington,W,103,73,NA
1995,1994-12-10,Sat,REG,H,Michigan,W,69,59,NA
1995,1994-12-19,Mon,REG,H,North Carolina A&T,W,99,56,NA
1995,1994-12-28,Wed,REG,N,Iowa,L,71,81,NA
1995,1994-12-29,Thu,REG,N,Boston University,W,73,54,NA
1995,1994-12-30,Fri,REG,N,Georgia Tech,W,76,69,NA
1995,1995-01-02,Mon,REG,H,South Carolina State,W,107,61,NA
1995,1995-01-04,Wed,REG,H,Clemson,L,70,75,NA
1995,1995-01-07,Sat,REG,A,Georgia Tech,L,68,75,NA
1995,1995-01-11,Wed,REG,A,Wake Forest,L,64,74,NA
1995,1995-01-14,Sat,REG,H,Virginia,L,88,91,2OT
1995,1995-01-18,Wed,REG,H,North Carolina State,L,60,77,NA
1995,1995-01-21,Sat,REG,A,Florida State,L,75,78,NA
1995,1995-01-24,Tue,REG,A,Notre Dame,W,87,74,NA
1995,1995-01-28,Sat,REG,A,Maryland,L,72,74,NA
1995,1995-02-02,Thu,REG,H,North Carolina,L,100,102,2OT
1995,1995-02-04,Sat,REG,A,Clemson,L,44,51,NA
1995,1995-02-09,Thu,REG,H,Georgia Tech,W,77,70,NA
1995,1995-02-11,Sat,REG,H,Wake Forest,L,61,62,NA
1995,1995-02-15,Wed,REG,A,Virginia,L,58,64,NA
1995,1995-02-18,Sat,REG,A,North Carolina State,L,79,84,NA
1995,1995-02-22,Wed,REG,H,Florida State,W,72,67,NA
1995,1995-02-26,Sun,REG,A,UCLA,L,77,100,NA
1995,1995-03-01,Wed,REG,H,Maryland,L,92,94,NA
1995,1995-03-04,Sat,REG,A,North Carolina,L,86,99,NA
1995,1995-03-09,Thu,CTOURN,N,North Carolina State,W,83,70,NA
1995,1995-03-10,Fri,CTOURN,N,Wake Forest,L,70,87,NA
1996,1995-11-23,Thu,REG,N,Old Dominion,W,75,55,NA
1996,1995-11-24,Fri,REG,N,Indiana,W,70,64,NA
1996,1995-11-25,Sat,REG,N,Iowa,W,88,81,NA
1996,1995-11-29,Wed,REG,H,North Carolina-Greensboro,W,71,57,NA
1996,1995-12-02,Sat,REG,H,Illinois,L,65,75,NA
1996,1995-12-04,Mon,REG,H,South Carolina State,W,84,64,NA
1996,1995-12-09,Sat,REG,A,Michigan,L,84,88,NA
1996,1995-12-19,Tue,REG,H,Delaware,W,79,73,NA
1996,1995-12-20,Wed,REG,H,Western Carolina,W,107,67,NA
1996,1995-12-28,Thu,REG,H,Monmouth,W,69,53,NA
1996,1995-12-30,Sat,REG,A,Northeastern,W,87,56,NA
1996,1996-01-03,Wed,REG,A,Clemson,L,48,51,NA
1996,1996-01-07,Sun,REG,H,Georgia Tech,L,81,86,NA
1996,1996-01-10,Wed,REG,H,Wake Forest,L,54,57,NA
1996,1996-01-13,Sat,REG,A,Virginia,L,66,77,NA
1996,1996-01-18,Thu,REG,A,North Carolina State,W,71,70,NA
1996,1996-01-20,Sat,REG,H,Florida State,W,85,65,NA
1996,1996-01-25,Thu,REG,A,Temple,L,58,59,NA
1996,1996-01-28,Sun,REG,H,Maryland,W,83,73,NA
1996,1996-01-31,Wed,REG,A,North Carolina,L,72,73,NA
1996,1996-02-03,Sat,REG,H,Clemson,W,83,53,NA
1996,1996-02-07,Wed,REG,A,Georgia Tech,L,71,73,OT
1996,1996-02-11,Sun,REG,A,Wake Forest,L,65,79,NA
1996,1996-02-14,Wed,REG,H,Virginia,W,79,69,NA
1996,1996-02-17,Sat,REG,H,North Carolina State,W,79,76,OT
1996,1996-02-22,Thu,REG,A,Florida State,W,93,87,NA
1996,1996-02-25,Sun,REG,H,UCLA,W,85,66,NA
1996,1996-02-28,Wed,REG,A,Maryland,W,77,75,NA
1996,1996-03-03,Sun,REG,H,North Carolina,L,78,84,NA
1996,1996-03-08,Fri,CTOURN,N,Maryland,L,69,82,NA
1996,1996-03-14,Thu,NCAA,N,Eastern Michigan,L,60,75,NA
1997,1996-11-20,Wed,REG,H,Saint Joseph's,W,89,60,NA
1997,1996-11-22,Fri,REG,H,Vanderbilt,W,86,57,NA
1997,1996-11-27,Wed,REG,N,Tulsa,W,72,67,NA
1997,1996-11-29,Fri,REG,N,Indiana,L,69,85,NA
1997,1996-12-02,Mon,REG,H,Lehigh,W,103,51,NA
1997,1996-12-05,Thu,REG,H,Florida State,W,72,66,OT
1997,1996-12-08,Sun,REG,H,Michigan,L,61,62,NA
1997,1996-12-11,Wed,REG,H,Davidson,W,85,58,NA
1997,1996-12-14,Sat,REG,A,Villanova,W,87,79,NA
1997,1996-12-22,Sun,REG,H,Army,W,100,38,NA
1997,1996-12-30,Mon,REG,H,Western Carolina,W,104,54,NA
1997,1997-01-02,Thu,REG,H,South Carolina State,W,104,54,NA
1997,1997-01-05,Sun,REG,A,Georgia Tech,W,66,56,NA
1997,1997-01-07,Tue,REG,A,Clemson,L,82,86,OT
1997,1997-01-11,Sat,REG,H,Wake Forest,L,69,81,NA
1997,1997-01-13,Mon,REG,H,Campbell,W,84,59,NA
1997,1997-01-15,Wed,REG,A,North Carolina-Greensboro,W,87,49,NA
1997,1997-01-18,Sat,REG,H,Virginia,W,78,59,NA
1997,1997-01-21,Tue,REG,A,North Carolina State,W,70,55,NA
1997,1997-01-26,Sun,REG,A,Maryland,L,70,74,NA
1997,1997-01-29,Wed,REG,H,North Carolina,W,80,73,NA
1997,1997-02-02,Sun,REG,H,Georgia Tech,W,70,61,NA
1997,1997-02-05,Wed,REG,A,Wake Forest,W,73,68,NA
1997,1997-02-08,Sat,REG,H,North Carolina State,W,80,51,NA
1997,1997-02-11,Tue,REG,A,Virginia,W,62,61,NA
1997,1997-02-15,Sat,REG,A,Florida State,W,89,79,NA
1997,1997-02-18,Tue,REG,H,Clemson,W,84,77,NA
1997,1997-02-23,Sun,REG,A,UCLA,L,69,73,NA
1997,1997-02-27,Thu,REG,H,Maryland,W,81,69,NA
1997,1997-03-02,Sun,REG,A,North Carolina,L,85,91,NA
1997,1997-03-07,Fri,CTOURN,N,North Carolina State,L,60,66,NA
1997,1997-03-14,Fri,NCAA,N,Murray State,W,71,68,NA
1997,1997-03-16,Sun,NCAA,N,Providence,L,87,98,NA
1998,1997-11-16,Sun,REG,A,Army,W,78,45,NA
1998,1997-11-20,Thu,REG,H,Davidson,W,100,65,NA
1998,1997-11-24,Mon,REG,A,Chaminade,W,106,70,NA
1998,1997-11-25,Tue,REG,N,Missouri,W,82,59,NA
1998,1997-11-26,Wed,REG,N,Arizona,W,95,87,NA
1998,1997-12-01,Mon,REG,H,South Carolina State,W,98,40,NA
1998,1997-12-03,Wed,REG,H,North Carolina-Greensboro,W,93,37,NA
1998,1997-12-06,Sat,REG,H,Virginia,W,103,59,NA
1998,1997-12-10,Wed,REG,H,Villanova,W,94,66,NA
1998,1997-12-13,Sat,REG,A,Michigan,L,73,81,NA
1998,1997-12-21,Sun,REG,H,Mercer,W,126,64,NA
1998,1997-12-30,Tue,REG,H,Portland State,W,89,39,NA
1998,1998-01-03,Sat,REG,A,Maryland,W,104,72,NA
1998,1998-01-07,Wed,REG,H,North Carolina State,W,64,50,NA
1998,1998-01-10,Sat,REG,A,Florida State,W,75,63,NA
1998,1998-01-14,Wed,REG,A,Wake Forest,W,88,52,NA
1998,1998-01-17,Sat,REG,H,Clemson,W,81,80,NA
1998,1998-01-20,Tue,REG,A,North Carolina A&T,W,101,66,NA
1998,1998-01-24,Sat,REG,A,Virginia,W,72,65,NA
1998,1998-01-29,Thu,REG,H,Maryland,W,86,59,NA
1998,1998-02-01,Sun,REG,H,Georgia Tech,W,90,69,NA
1998,1998-02-05,Thu,REG,A,North Carolina,L,73,97,NA
1998,1998-02-08,Sun,REG,A,North Carolina State,W,65,49,NA
1998,1998-02-10,Tue,REG,H,Florida State,W,86,72,NA
1998,1998-02-14,Sat,REG,H,Wake Forest,W,78,47,NA
1998,1998-02-18,Wed,REG,A,Clemson,W,70,66,NA
1998,1998-02-22,Sun,REG,H,UCLA,W,120,84,NA
1998,1998-02-25,Wed,REG,A,Georgia Tech,W,76,53,NA
1998,1998-02-28,Sat,REG,H,North Carolina,W,77,75,NA
1998,1998-03-05,Thu,CTOURN,N,Virginia,W,63,41,NA
1998,1998-03-07,Sat,CTOURN,N,Clemson,W,66,64,NA
1998,1998-03-08,Sun,CTOURN,N,North Carolina,L,68,83,NA
1998,1998-03-13,Fri,NCAA,N,Radford,W,99,63,NA
1998,1998-03-15,Sun,NCAA,N,Oklahoma State,W,79,73,NA
1998,1998-03-20,Fri,NCAA,N,Syracuse,W,80,67,NA
1998,1998-03-22,Sun,NCAA,N,Kentucky,L,84,86,NA
1999,1998-11-14,Sat,REG,H,Fairfield,W,98,66,NA
1999,1998-11-17,Tue,REG,N,Davidson,W,94,61,NA
1999,1998-11-21,Sat,REG,H,South Carolina State,W,120,56,NA
1999,1998-11-26,Thu,REG,N,Notre Dame,W,111,82,NA
1999,1998-11-27,Fri,REG,N,Fresno State,W,93,82,NA
1999,1998-11-28,Sat,REG,N,Cincinnati,L,75,77,NA
1999,1998-12-02,Wed,REG,N,Michigan State,W,73,67,NA
1999,1998-12-05,Sat,REG,H,North Carolina State,W,89,69,NA
1999,1998-12-09,Wed,REG,H,Florida,W,116,86,NA
1999,1998-12-12,Sat,REG,H,Michigan,W,108,64,NA
1999,1998-12-20,Sun,REG,H,North Carolina A&T,W,88,53,NA
1999,1998-12-22,Tue,REG,N,Kentucky,W,71,60,NA
1999,1998-12-30,Wed,REG,H,North Carolina-Greensboro,W,104,58,NA
1999,1999-01-03,Sun,REG,A,Maryland,W,82,64,NA
1999,1999-01-06,Wed,REG,H,Georgia Tech,W,99,58,NA
1999,1999-01-10,Sun,REG,H,Virginia,W,115,69,NA
1999,1999-01-13,Wed,REG,A,Wake Forest,W,82,72,NA
1999,1999-01-16,Sat,REG,H,Florida State,W,98,73,NA
1999,1999-01-20,Wed,REG,A,Clemson,W,82,60,NA
1999,1999-01-24,Sun,REG,A,St. John's,W,92,88,OT
1999,1999-01-27,Wed,REG,H,North Carolina,W,89,77,NA
1999,1999-01-30,Sat,REG,A,North Carolina State,W,80,61,NA
1999,1999-02-03,Wed,REG,H,Maryland,W,95,77,NA
1999,1999-02-06,Sat,REG,A,Georgia Tech,W,87,79,NA
1999,1999-02-11,Thu,REG,A,Virginia,W,100,54,NA
1999,1999-02-13,Sat,REG,H,Wake Forest,W,102,71,NA
1999,1999-02-17,Wed,REG,A,Florida State,W,85,59,NA
1999,1999-02-20,Sat,REG,H,Clemson,W,92,65,NA
1999,1999-02-24,Wed,REG,N,DePaul,W,96,64,NA
1999,1999-02-27,Sat,REG,A,North Carolina,W,81,61,NA
1999,1999-03-04,Thu,CTOURN,N,Virginia,W,104,67,NA
1999,1999-03-06,Sat,CTOURN,N,North Carolina State,W,83,68,NA
1999,1999-03-07,Sun,CTOURN,N,North Carolina,W,96,73,NA
1999,1999-03-12,Fri,NCAA,N,Florida A&M,W,99,58,NA
1999,1999-03-14,Sun,NCAA,N,Tulsa,W,97,56,NA
1999,1999-03-19,Fri,NCAA,N,Missouri State,W,78,61,NA
1999,1999-03-21,Sun,NCAA,N,Temple,W,85,64,NA
1999,1999-03-27,Sat,NCAA,N,Michigan State,W,68,62,NA
1999,1999-03-29,Mon,NCAA,N,Connecticut,L,74,77,NA
2000,1999-11-11,Thu,REG,N,Stanford,L,79,80,OT
2000,1999-11-12,Fri,REG,N,Connecticut,L,66,71,NA
2000,1999-11-20,Sat,REG,H,Army,W,100,42,NA
2000,1999-11-23,Tue,REG,H,Columbia,W,99,52,NA
2000,1999-11-27,Sat,REG,N,Southern California,W,81,68,NA
2000,1999-11-30,Tue,REG,N,Illinois,W,72,69,NA
2000,1999-12-04,Sat,REG,H,DePaul,W,84,83,OT
2000,1999-12-11,Sat,REG,A,Michigan,W,104,97,NA
2000,1999-12-19,Sun,REG,H,North Carolina A&T,W,101,60,NA
2000,1999-12-21,Tue,REG,H,Davidson,W,109,65,NA
2000,2000-01-02,Sun,REG,H,William & Mary,W,96,55,NA
2000,2000-01-05,Wed,REG,A,Virginia,W,109,100,OT
2000,2000-01-09,Sun,REG,A,Maryland,W,80,70,NA
2000,2000-01-12,Wed,REG,H,Georgia Tech,W,82,57,NA
2000,2000-01-16,Sun,REG,A,Florida State,W,85,54,NA
2000,2000-01-19,Wed,REG,H,North Carolina State,W,92,88,OT
2000,2000-01-22,Sat,REG,A,Wake Forest,W,75,61,NA
2000,2000-01-29,Sat,REG,H,Clemson,W,93,59,NA
2000,2000-02-03,Thu,REG,A,North Carolina,W,90,86,OT
2000,2000-02-05,Sat,REG,H,Virginia,W,106,86,NA
2000,2000-02-09,Wed,REG,H,Maryland,L,87,98,NA
2000,2000-02-12,Sat,REG,A,Georgia Tech,W,84,65,NA
2000,2000-02-16,Wed,REG,H,Florida State,W,101,68,NA
2000,2000-02-19,Sat,REG,A,North Carolina State,W,71,66,NA
2000,2000-02-22,Tue,REG,H,Wake Forest,W,96,78,NA
2000,2000-02-26,Sat,REG,H,St. John's,L,82,83,OT
2000,2000-03-01,Wed,REG,A,Clemson,W,92,78,NA
2000,2000-03-04,Sat,REG,H,North Carolina,W,90,76,NA
2000,2000-03-09,Thu,CTOURN,N,Clemson,W,94,63,NA
2000,2000-03-11,Sat,CTOURN,N,Wake Forest,W,82,73,NA
2000,2000-03-12,Sun,CTOURN,N,Maryland,W,81,68,NA
2000,2000-03-17,Fri,NCAA,N,Lamar,W,82,55,NA
2000,2000-03-19,Sun,NCAA,N,Kansas,W,69,64,NA
2000,2000-03-24,Fri,NCAA,N,Florida,L,78,87,NA
2001,2000-11-14,Tue,REG,H,Princeton,W,87,50,NA
2001,2000-11-17,Fri,REG,H,Villanova,W,98,85,NA
2001,2000-11-22,Wed,REG,N,Texas,W,95,69,NA
2001,2000-11-24,Fri,REG,N,Temple,W,63,61,NA
2001,2000-11-25,Sat,REG,H,Army,W,91,48,NA
2001,2000-11-28,Tue,REG,N,Illinois,W,78,77,NA
2001,2000-12-02,Sat,REG,A,Temple,W,93,68,NA
2001,2000-12-05,Tue,REG,H,Davidson,W,102,60,NA
2001,2000-12-09,Sat,REG,H,Michigan,W,104,61,NA
2001,2000-12-19,Tue,REG,N,Portland,W,97,64,NA
2001,2000-12-21,Thu,REG,N,Stanford,L,83,84,NA
2001,2000-12-30,Sat,REG,H,North Carolina A&T,W,108,73,NA
2001,2001-01-04,Thu,REG,A,Florida State,W,99,72,NA
2001,2001-01-07,Sun,REG,H,Clemson,W,115,74,NA
2001,2001-01-10,Wed,REG,A,North Carolina State,W,84,78,NA
2001,2001-01-13,Sat,REG,H,Virginia,W,103,61,NA
2001,2001-01-16,Tue,REG,H,Boston College,W,97,75,NA
2001,2001-01-20,Sat,REG,A,Georgia Tech,W,98,77,NA
2001,2001-01-24,Wed,REG,H,Wake Forest,W,85,62,NA
2001,2001-01-27,Sat,REG,A,Maryland,W,98,96,OT
2001,2001-02-01,Thu,REG,H,North Carolina,L,83,85,NA
2001,2001-02-04,Sun,REG,H,Florida State,W,100,58,NA
2001,2001-02-07,Wed,REG,A,Clemson,W,81,64,NA
2001,2001-02-11,Sun,REG,H,North Carolina State,W,101,75,NA
2001,2001-02-14,Wed,REG,A,Virginia,L,89,91,NA
2001,2001-02-18,Sun,REG,A,St. John's,W,91,59,NA
2001,2001-02-21,Wed,REG,H,Georgia Tech,W,98,54,NA
2001,2001-02-24,Sat,REG,A,Wake Forest,W,82,80,NA
2001,2001-02-27,Tue,REG,H,Maryland,L,80,91,NA
2001,2001-03-04,Sun,REG,A,North Carolina,W,95,81,NA
2001,2001-03-09,Fri,CTOURN,N,North Carolina State,W,76,61,NA
2001,2001-03-10,Sat,CTOURN,N,Maryland,W,84,82,NA
2001,2001-03-11,Sun,CTOURN,N,North Carolina,W,79,53,NA
2001,2001-03-15,Thu,NCAA,N,Monmouth,W,95,52,NA
2001,2001-03-17,Sat,NCAA,N,Missouri,W,94,81,NA
2001,2001-03-22,Thu,NCAA,N,UCLA,W,76,63,NA
2001,2001-03-24,Sat,NCAA,N,Southern California,W,79,69,NA
2001,2001-03-31,Sat,NCAA,N,Maryland,W,95,84,NA
2001,2001-04-02,Mon,NCAA,N,Arizona,W,82,72,NA
2002,2001-11-19,Mon,REG,N,Seton Hall,W,80,79,NA
2002,2001-11-20,Tue,REG,N,South Carolina,W,81,56,NA
2002,2001-11-21,Wed,REG,N,Ball State,W,83,71,NA
2002,2001-11-25,Sun,REG,H,Portland,W,104,62,NA
2002,2001-11-27,Tue,REG,N,Iowa,W,80,62,NA
2002,2001-12-02,Sun,REG,H,Clemson,W,96,80,NA
2002,2001-12-05,Wed,REG,H,Temple,W,82,57,NA
2002,2001-12-08,Sat,REG,A,Michigan,W,104,83,NA
2002,2001-12-16,Sun,REG,H,North Carolina A&T,W,93,51,NA
2002,2001-12-18,Tue,REG,N,Kentucky,W,95,92,OT
2002,2001-12-29,Sat,REG,H,San Diego State,W,92,79,NA
2002,2002-01-02,Wed,REG,N,Davidson,W,106,71,NA
2002,2002-01-06,Sun,REG,A,Florida State,L,76,77,NA
2002,2002-01-10,Thu,REG,H,Georgia Tech,W,104,79,NA
2002,2002-01-13,Sun,REG,A,North Carolina State,W,76,57,NA
2002,2002-01-17,Thu,REG,H,Maryland,W,99,78,NA
2002,2002-01-19,Sat,REG,H,Wake Forest,W,103,80,NA
2002,2002-01-24,Thu,REG,A,Boston College,W,88,78,NA
2002,2002-01-27,Sun,REG,H,Virginia,W,94,81,NA
2002,2002-01-31,Thu,REG,A,North Carolina,W,87,58,NA
2002,2002-02-02,Sat,REG,A,Clemson,W,98,88,NA
2002,2002-02-07,Thu,REG,H,Florida State,W,80,49,NA
2002,2002-02-09,Sat,REG,A,Georgia Tech,W,95,63,NA
2002,2002-02-14,Thu,REG,H,North Carolina State,W,108,71,NA
2002,2002-02-17,Sun,REG,A,Maryland,L,73,87,NA
2002,2002-02-21,Thu,REG,A,Wake Forest,W,90,61,NA
2002,2002-02-24,Sun,REG,H,St. John's,W,97,55,NA
2002,2002-02-28,Thu,REG,A,Virginia,L,84,87,NA
2002,2002-03-03,Sun,REG,H,North Carolina,W,93,68,NA
2002,2002-03-08,Fri,CTOURN,N,North Carolina,W,60,48,NA
2002,2002-03-09,Sat,CTOURN,N,Wake Forest,W,79,64,NA
2002,2002-03-10,Sun,CTOURN,N,North Carolina State,W,91,61,NA
2002,2002-03-14,Thu,NCAA,N,Winthrop,W,84,37,NA
2002,2002-03-16,Sat,NCAA,N,Notre Dame,W,84,77,NA
2002,2002-03-21,Thu,NCAA,N,Indiana,L,73,74,NA
2003,2002-11-23,Sat,REG,H,Army,W,101,53,NA
2003,2002-11-25,Mon,REG,H,Davidson,W,95,80,NA
2003,2002-11-30,Sat,REG,N,UCLA,W,84,73,NA
2003,2002-12-03,Tue,REG,N,Ohio State,W,91,76,NA
2003,2002-12-07,Sat,REG,H,Michigan,W,81,59,NA
2003,2002-12-17,Tue,REG,N,North Carolina A&T,W,91,57,NA
