Season,G,Game_Date,Game_Day,Type,Where,Opponent_School,Opponent_Ranking,Conf,Result,Tm,Opp,OT,W,L,Streak,Arena
1988,2,11/27/1987,Fri,REG,N,Southern California,NA,Pac-10,W,82,77,NA,2,0,W 2,NA
1988,3,11/28/1987,Sat,REG,A,Richmond,NA,CAA,W,87,76,NA,3,0,W 3,Robins Center
1988,4,12/3/1987,Thu,REG,H,Stetson,NA,A-Sun,W,86,74,NA,4,0,W 4,Dean Smith Center
1988,5,12/5/1987,Sat,REG,A,Vanderbilt,NA,SEC,L,76,78,NA,4,1,L 1,Memorial Gymnasium
1988,6,12/12/1987,Sat,REG,H,Southern Methodist,NA,SWC,W,90,74,NA,5,1,W 1,Dean Smith Center
1988,7,12/17/1987,Thu,REG,N,Citadel,NA,Southern,W,98,74,NA,6,1,W 2,NA
1988,8,12/19/1987,Sat,REG,A,Illinois,NA,Big Ten,W,83,74,NA,7,1,W 3,Assembly Hall
1988,9,12/30/1987,Wed,REG,A,Nevada,NA,Big Sky,W,115,91,NA,8,1,W 4,Lawlor Events Center
1988,10,1/2/1988,Sat,REG,A,UCLA,NA,Pac-10,W,80,73,NA,9,1,W 5,Pauley Pavilion
1988,11,1/6/1988,Wed,REG,N,Fordham,NA,MAAC,W,76,67,NA,10,1,W 6,NA
1988,12,1/9/1988,Sat,REG,H,La Salle,NA,MAAC,W,96,82,NA,11,1,W 7,Dean Smith Center
1988,13,1/14/1988,Thu,REG,A,Maryland,NA,ACC,W,71,65,NA,12,1,W 8,Cole Fieldhouse
1988,14,1/16/1988,Sat,REG,H,Virginia,NA,ACC,W,87,62,NA,13,1,W 9,Dean Smith Center
1988,15,1/21/1988,Thu,REG,H,Duke,9,ACC,L,69,70,NA,13,2,L 1,Dean Smith Center
1988,16,1/24/1988,Sun,REG,A,North Carolina State,20,ACC,W,77,73,NA,14,2,W 1,Reynolds Coliseum
1988,17,1/28/1988,Thu,REG,A,Wake Forest,NA,ACC,L,80,83,NA,14,3,L 1,Winston-Salem Memorial Coliseum
1988,18,1/30/1988,Sat,REG,H,Georgia Tech,NA,ACC,W,73,71,NA,15,3,W 1,Dean Smith Center
1988,19,2/4/1988,Thu,REG,A,Clemson,NA,ACC,W,88,64,NA,16,3,W 2,Littlejohn Coliseum
1988,20,2/11/1988,Thu,REG,H,North Carolina State,16,ACC,W,75,73,NA,17,3,W 3,Dean Smith Center
1988,21,2/14/1988,Sun,REG,A,Virginia,NA,ACC,W,64,58,NA,18,3,W 4,University Hall
1988,22,2/17/1988,Wed,REG,H,Wake Forest,NA,ACC,W,80,62,NA,19,3,W 5,Dean Smith Center
1988,23,2/20/1988,Sat,REG,H,Maryland,NA,ACC,W,74,73,NA,20,3,W 6,Dean Smith Center
1988,24,2/21/1988,Sun,REG,H,Temple,1,A-10,L,66,83,NA,20,4,L 1,Dean Smith Center
1988,25,2/28/1988,Sun,REG,H,Clemson,NA,ACC,W,88,52,NA,21,4,W 1,Dean Smith Center
1988,26,3/2/1988,Wed,REG,A,Georgia Tech,13,ACC,W,97,80,NA,22,4,W 2,Alexander Memorial Coliseum
1988,27,3/6/1988,Sun,REG,A,Duke,9,ACC,L,81,96,NA,22,5,L 1,Cameron Indoor Stadium
1988,28,3/11/1988,Fri,CTOURN,N,Wake Forest,NA,ACC,W,83,62,NA,23,5,W 1,Greensboro Coliseum
1988,29,3/12/1988,Sat,CTOURN,H,Maryland,NA,ACC,W,74,64,NA,24,5,W 2,Greensboro Coliseum
1988,30,3/13/1988,Sun,CTOURN,N,Duke,8,ACC,L,61,65,NA,24,6,L 1,Greensboro Coliseum
1988,31,3/17/1988,Thu,NCAA,N,North Texas,NA,Southland,W,83,65,NA,25,6,W 1,Jon M. Huntsman Center
1988,32,3/19/1988,Sat,NCAA,N,Loyola Marymount,15,WCAC,W,123,97,NA,26,6,W 2,NA
1988,33,3/25/1988,Fri,NCAA,N,Michigan,10,Big Ten,W,78,69,NA,27,6,W 3,NA
1988,34,3/27/1988,Sun,NCAA,N,Arizona,2,Pac-10,L,52,70,NA,27,7,L 1,Kingdome
1989,1,11/18/1988,Fri,REG,H,Chattanooga,NA,Southern,W,111,84,NA,1,0,W 1,Dean Smith Center
1989,2,11/19/1988,Sat,REG,H,Georgia,NA,SEC,W,99,91,NA,2,0,W 2,Dean Smith Center
1989,3,11/20/1988,Sun,REG,N,Missouri,14,Big 8,L,81,91,NA,2,1,L 1,Madison Square Garden (IV)
1989,4,11/25/1988,Fri,REG,N,Indiana,20,Big Ten,W,106,92,NA,3,1,W 1,Madison Square Garden (IV)
1989,5,11/28/1988,Mon,REG,H,Stanford,NA,Pac-10,W,87,76,NA,4,1,W 2,Dean Smith Center
1989,6,12/2/1988,Fri,REG,N,Arizona,11,Pac-10,W,79,72,NA,5,1,W 3,NA
1989,7,12/3/1988,Sat,REG,N,Missouri,8,Big 8,W,76,60,NA,6,1,W 4,NA
1989,8,12/7/1988,Wed,REG,H,Vanderbilt,NA,SEC,W,89,77,NA,7,1,W 5,Dean Smith Center
1989,9,12/10/1988,Sat,REG,N,Richmond,NA,CAA,W,76,68,NA,8,1,W 6,NA
1989,10,12/17/1988,Sat,REG,H,UCLA,20,Pac-10,W,104,78,NA,9,1,W 7,Dean Smith Center
1989,11,12/22/1988,Thu,REG,N,Towson,NA,ECC,W,102,74,NA,10,1,W 8,NA
1989,12,12/29/1988,Thu,REG,A,San Diego State,NA,WAC,W,103,92,NA,11,1,W 9,Peterson Gym
1989,13,1/3/1989,Tue,REG,A,Pepperdine,NA,WCAC,W,102,80,NA,12,1,W 10,Firestone Fieldhouse
1989,14,1/5/1989,Thu,REG,A,DePaul,NA,Ind,W,87,67,NA,13,1,W 11,Allstate Arena
1989,15,1/7/1989,Sat,REG,H,Iowa,9,Big Ten,L,97,98,NA,13,2,L 1,Dean Smith Center
1989,16,1/11/1989,Wed,REG,H,Maryland,NA,ACC,W,88,72,NA,14,2,W 1,Dean Smith Center
1989,17,1/15/1989,Sun,REG,A,Virginia,NA,ACC,L,83,106,NA,14,3,L 1,University Hall
1989,18,1/18/1989,Wed,REG,A,Duke,1,ACC,W,91,71,NA,15,3,W 1,Cameron Indoor Stadium
1989,19,1/21/1989,Sat,REG,H,North Carolina State,15,ACC,W,84,81,NA,16,3,W 2,Dean Smith Center
1989,20,1/25/1989,Wed,REG,A,Wake Forest,NA,ACC,W,88,74,NA,17,3,W 3,Winston-Salem Memorial Coliseum
1989,21,1/28/1989,Sat,REG,H,Georgia Tech,NA,ACC,W,92,85,NA,18,3,W 4,Dean Smith Center
1989,22,2/1/1989,Wed,REG,A,Clemson,NA,ACC,L,82,85,NA,18,4,L 1,Littlejohn Coliseum
1989,23,2/9/1989,Thu,REG,A,North Carolina State,17,ACC,L,88,98,NA,18,5,L 2,Reynolds Coliseum
1989,24,2/12/1989,Sun,REG,H,Virginia,NA,ACC,W,85,67,NA,19,5,W 1,Dean Smith Center
1989,25,2/14/1989,Tue,REG,A,Old Dominion,NA,Sun Belt,W,87,77,NA,20,5,W 2,Norfolk Scope
1989,26,2/16/1989,Thu,REG,H,Wake Forest,NA,ACC,W,99,76,NA,21,5,W 3,Dean Smith Center
1989,27,2/19/1989,Sun,REG,A,Maryland,NA,ACC,W,86,75,NA,22,5,W 4,Cole Fieldhouse
1989,28,2/21/1989,Tue,REG,H,Nevada,NA,Big Sky,W,109,86,NA,23,5,W 5,Dean Smith Center
1989,29,2/25/1989,Sat,REG,H,Clemson,NA,ACC,W,100,86,NA,24,5,W 6,Dean Smith Center
1989,30,3/1/1989,Wed,REG,A,Georgia Tech,NA,ACC,L,74,76,NA,24,6,L 1,Alexander Memorial Coliseum
1989,31,3/5/1989,Sun,REG,H,Duke,9,ACC,L,86,88,NA,24,7,L 2,Dean Smith Center
1989,32,3/10/1989,Fri,CTOURN,A,Georgia Tech,NA,ACC,W,77,62,NA,25,7,W 1,The Omni
1989,33,3/11/1989,Sat,CTOURN,N,Maryland,NA,ACC,W,88,58,NA,26,7,W 2,The Omni
1989,34,3/12/1989,Sun,CTOURN,N,Duke,7,ACC,W,77,74,NA,27,7,W 3,The Omni
1989,35,3/17/1989,Fri,NCAA,N,Southern,NA,SWAC,W,93,79,NA,28,7,W 4,The Omni
1989,36,3/19/1989,Sun,NCAA,N,UCLA,NA,Pac-10,W,88,81,NA,29,7,W 5,The Omni
1989,37,3/23/1989,Thu,NCAA,N,Michigan,10,Big Ten,L,87,92,NA,29,8,L 1,NA
1990,1,11/24/1989,Fri,REG,N,James Madison,NA,CAA,W,80,79,NA,1,0,W 1,Lahaina Civic Center
1990,2,11/25/1989,Sat,REG,N,Villanova,NA,Big East,W,78,68,NA,2,0,W 2,Lahaina Civic Center
1990,3,11/26/1989,Sun,REG,N,Missouri,11,Big 8,L,73,80,NA,2,1,L 1,Lahaina Civic Center
1990,4,11/30/1989,Thu,REG,A,Alabama,NA,SEC,L,93,101,NA,2,2,L 2,Coleman Coliseum
1990,5,12/2/1989,Sat,REG,H,Central Florida,NA,Ind,W,92,42,NA,3,2,W 1,Dean Smith Center
1990,6,12/3/1989,Sun,REG,H,Towson,NA,ECC,W,87,70,NA,4,2,W 2,Dean Smith Center
1990,7,12/7/1989,Thu,REG,N,Georgetown,3,Big East,L,81,93,NA,4,3,L 1,NA
1990,8,12/9/1989,Sat,REG,A,Iowa,NA,Big Ten,L,74,87,NA,4,4,L 2,Carver-Hawkeye Arena
1990,9,12/16/1989,Sat,REG,H,DePaul,NA,Ind,W,70,51,NA,5,4,W 1,Dean Smith Center
1990,10,12/23/1989,Sat,REG,N,Kansas State,NA,Big 8,W,79,63,NA,6,4,W 2,NA
1990,11,12/27/1989,Wed,REG,N,Kentucky,NA,SEC,W,121,110,NA,7,4,W 3,Freedom Hall
1990,12,12/29/1989,Fri,REG,N,Colorado State,NA,WAC,L,67,78,NA,7,5,L 1,NA
1990,13,12/30/1989,Sat,REG,N,Colorado,NA,Big 8,W,106,101,NA,8,5,W 1,NA
1990,14,1/3/1990,Wed,REG,H,Old Dominion,NA,Sun Belt,W,90,78,NA,9,5,W 2,Dean Smith Center
1990,15,1/6/1990,Sat,REG,H,Pepperdine,NA,WCC,W,95,69,NA,10,5,W 3,Dean Smith Center
1990,16,1/10/1990,Wed,REG,A,Maryland,NA,ACC,L,88,98,NA,10,6,L 1,Cole Fieldhouse
1990,17,1/13/1990,Sat,REG,H,Virginia,NA,ACC,W,92,70,NA,11,6,W 1,Dean Smith Center
1990,18,1/17/1990,Wed,REG,H,Duke,8,ACC,W,79,60,NA,12,6,W 2,Dean Smith Center
1990,19,1/20/1990,Sat,REG,A,North Carolina State,19,ACC,W,91,81,NA,13,6,W 3,Reynolds Coliseum
1990,20,1/22/1990,Mon,REG,H,Wake Forest,NA,ACC,W,73,61,NA,14,6,W 4,Dean Smith Center
1990,21,1/27/1990,Sat,REG,H,Clemson,NA,ACC,W,83,60,NA,15,6,W 5,Dean Smith Center
1990,22,2/1/1990,Thu,REG,A,Georgia Tech,17,ACC,L,75,102,NA,15,7,L 1,Alexander Memorial Coliseum
1990,23,2/5/1990,Mon,REG,H,Miami,NA,Ind,W,87,74,NA,16,7,W 1,Dean Smith Center
1990,24,2/7/1990,Wed,REG,H,North Carolina State,NA,ACC,L,77,88,NA,16,8,L 1,Dean Smith Center
1990,25,2/11/1990,Sun,REG,A,Wake Forest,NA,ACC,W,72,67,NA,17,8,W 1,Lawrence Joel Coliseum
1990,26,2/14/1990,Wed,REG,A,Virginia,NA,ACC,L,80,81,NA,17,9,L 1,University Hall
1990,27,2/17/1990,Sat,REG,H,Maryland,NA,ACC,L,76,80,NA,17,10,L 2,Dean Smith Center
1990,28,2/24/1990,Sat,REG,A,Clemson,23,ACC,L,61,69,NA,17,11,L 3,Littlejohn Coliseum
1990,29,2/28/1990,Wed,REG,H,Georgia Tech,11,ACC,W,81,79,NA,18,11,W 1,Dean Smith Center
1990,30,3/4/1990,Sun,REG,A,Duke,5,ACC,W,87,75,NA,19,11,W 2,Cameron Indoor Stadium
1990,31,3/9/1990,Fri,CTOURN,N,Virginia,NA,ACC,L,85,92,OT,19,12,L 1,Bojangles Coliseum
1990,32,3/15/1990,Thu,NCAA,N,Missouri State,NA,Mid-Cont,W,83,70,NA,20,12,W 1,NA
1990,33,3/17/1990,Sat,NCAA,N,Oklahoma,1,Big 8,W,79,77,NA,21,12,W 2,NA
1990,34,3/22/1990,Thu,NCAA,N,Arkansas,7,SWC,L,73,96,NA,21,13,L 1,Reunion Arena
1991,1,11/24/1990,Sat,REG,H,San Diego State,NA,WAC,W,99,63,NA,1,0,W 1,Dean Smith Center
1991,2,11/27/1990,Tue,REG,H,Jacksonville,NA,Sun Belt,W,104,61,NA,2,0,W 2,Dean Smith Center
1991,3,11/30/1990,Fri,REG,N,South Carolina,NA,Metro,L,74,76,NA,2,1,L 1,NA
1991,4,12/1/1990,Sat,REG,N,Iowa State,NA,Big 8,W,118,93,NA,3,1,W 1,NA
1991,5,12/6/1990,Thu,REG,H,Connecticut,14,Big East,W,79,64,NA,4,1,W 2,Dean Smith Center
1991,6,12/10/1990,Mon,REG,H,Kentucky,25,SEC,W,84,81,NA,5,1,W 3,Dean Smith Center
1991,7,12/15/1990,Sat,REG,H,Alabama,20,SEC,W,95,79,NA,6,1,W 4,Dean Smith Center
1991,8,12/22/1990,Sat,REG,A,Purdue,NA,Big Ten,W,86,74,NA,7,1,W 5,Mackey Arena
1991,9,12/29/1990,Sat,REG,N,DePaul,NA,Ind,W,90,75,NA,8,1,W 6,NA
1991,10,12/30/1990,Sun,REG,N,Stanford,NA,Pac-10,W,71,60,NA,9,1,W 7,NA
1991,11,1/3/1991,Thu,REG,A,Cornell,NA,Ivy,W,108,64,NA,10,1,W 8,Newman Arena
1991,12,1/5/1991,Sat,REG,N,Notre Dame,NA,Ind,W,82,47,NA,11,1,W 9,NA
1991,13,1/9/1991,Wed,REG,H,Maryland,NA,ACC,W,105,73,NA,12,1,W 10,Dean Smith Center
1991,14,1/12/1991,Sat,REG,A,Virginia,13,ACC,W,89,86,NA,13,1,W 11,University Hall
1991,15,1/19/1991,Sat,REG,A,Duke,12,ACC,L,60,74,NA,13,2,L 1,Cameron Indoor Stadium
1991,16,1/23/1991,Wed,REG,A,Wake Forest,NA,ACC,W,91,81,NA,14,2,W 1,Lawrence Joel Coliseum
1991,17,1/27/1991,Sun,REG,H,Georgia Tech,NA,ACC,L,86,88,NA,14,3,L 1,Dean Smith Center
1991,18,1/31/1991,Thu,REG,A,Clemson,NA,ACC,W,90,77,NA,15,3,W 1,Littlejohn Coliseum
1991,19,2/6/1991,Wed,REG,A,North Carolina State,NA,ACC,L,91,97,NA,15,4,L 1,Reynolds Coliseum
1991,20,2/7/1991,Thu,REG,H,North Carolina State,NA,ACC,W,92,70,NA,16,4,W 1,Dean Smith Center
1991,21,2/9/1991,Sat,REG,H,Virginia,11,ACC,W,77,58,NA,17,4,W 2,Dean Smith Center
1991,22,2/13/1991,Wed,REG,H,Wake Forest,NA,ACC,W,85,70,NA,18,4,W 3,Dean Smith Center
1991,23,2/16/1991,Sat,REG,A,Maryland,NA,ACC,W,87,75,NA,19,4,W 4,Cole Fieldhouse
1991,24,2/18/1991,Mon,REG,H,Citadel,NA,Southern,W,118,50,NA,20,4,W 5,Dean Smith Center
1991,25,2/23/1991,Sat,REG,H,Clemson,NA,ACC,W,73,57,NA,21,4,W 6,Dean Smith Center
1991,26,2/28/1991,Thu,REG,A,Georgia Tech,NA,ACC,W,91,74,NA,22,4,W 7,Alexander Memorial Coliseum
1991,27,3/3/1991,Sun,REG,H,Duke,8,ACC,L,77,83,NA,22,5,L 1,Dean Smith Center
1991,28,3/8/1991,Fri,CTOURN,N,Clemson,NA,ACC,W,67,59,NA,23,5,W 1,Bojangles Coliseum
1991,29,3/9/1991,Sat,CTOURN,N,Virginia,NA,ACC,W,76,71,NA,24,5,W 2,Bojangles Coliseum
1991,30,3/10/1991,Sun,CTOURN,N,Duke,6,ACC,W,96,74,NA,25,5,W 3,Bojangles Coliseum
1991,31,3/15/1991,Fri,NCAA,N,Northeastern,NA,NAC,W,101,66,NA,26,5,W 4,Carrier Dome
1991,32,3/17/1991,Sun,NCAA,N,Villanova,NA,Big East,W,84,69,NA,27,5,W 5,Carrier Dome
1991,33,3/22/1991,Fri,NCAA,N,Eastern Michigan,NA,MAC,W,93,67,NA,28,5,W 6,NA
1991,34,3/24/1991,Sun,NCAA,N,Temple,NA,A-10,W,75,72,NA,29,5,W 7,Izod Center
1991,35,3/30/1991,Sat,NCAA,N,Kansas,12,Big 8,L,73,79,NA,29,6,L 1,NA
1992,1,11/24/1991,Sun,REG,H,Citadel,NA,Southern,W,97,58,NA,1,0,W 1,Dean Smith Center
1992,2,11/27/1991,Wed,REG,A,Houston,NA,SWC,W,68,65,NA,2,0,W 2,Hofheinz Pavilion
1992,3,11/30/1991,Sat,REG,H,Towson,NA,ECC,W,98,88,NA,3,0,W 3,Dean Smith Center
1992,4,12/1/1991,Sun,REG,H,Cornell,NA,Ivy,W,109,66,NA,4,0,W 4,Dean Smith Center
1992,5,12/4/1991,Wed,REG,A,Seton Hall,6,Big East,W,83,54,NA,5,0,W 5,Izod Center
1992,6,12/7/1991,Sat,REG,H,Central Florida,NA,Sun Belt,W,101,72,NA,6,0,W 6,Dean Smith Center
1992,7,12/16/1991,Mon,REG,H,Florida State,NA,ACC,L,74,86,NA,6,1,L 1,Dean Smith Center
1992,8,12/17/1991,Tue,REG,A,Jacksonville,NA,Sun Belt,W,98,87,NA,7,1,W 1,Jacksonville Memorial Coliseum
1992,9,1/2/1992,Thu,REG,H,Purdue,NA,Big Ten,W,78,50,NA,8,1,W 2,Dean Smith Center
1992,10,1/4/1992,Sat,REG,H,Colorado,NA,Big 8,W,85,64,NA,9,1,W 3,Dean Smith Center
1992,11,1/9/1992,Thu,REG,H,Clemson,NA,ACC,W,103,69,NA,10,1,W 4,Dean Smith Center
1992,12,1/11/1992,Sat,REG,N,Notre Dame,NA,Ind,L,76,88,NA,10,2,L 1,NA
1992,13,1/13/1992,Mon,REG,H,Maryland,NA,ACC,W,96,76,NA,11,2,W 1,Dean Smith Center
1992,14,1/16/1992,Thu,REG,A,Wake Forest,NA,ACC,W,90,79,NA,12,2,W 2,Lawrence Joel Coliseum
1992,15,1/19/1992,Sun,REG,H,Villanova,NA,Big East,W,76,64,NA,13,2,W 3,Dean Smith Center
1992,16,1/22/1992,Wed,REG,A,North Carolina State,NA,ACC,L,88,99,NA,13,3,L 1,Reynolds Coliseum
1992,17,1/25/1992,Sat,REG,H,Virginia,NA,ACC,W,77,56,NA,14,3,W 1,Dean Smith Center
1992,18,2/2/1992,Sun,REG,A,Georgia Tech,20,ACC,W,86,76,NA,15,3,W 2,Alexander Memorial Coliseum
1992,19,2/5/1992,Wed,REG,H,Duke,1,ACC,W,75,73,NA,16,3,W 3,Dean Smith Center
1992,20,2/8/1992,Sat,REG,H,Wake Forest,NA,ACC,W,80,78,NA,17,3,W 4,Dean Smith Center
1992,21,2/15/1992,Sat,REG,A,Clemson,NA,ACC,W,80,72,NA,18,3,W 5,Littlejohn Coliseum
1992,22,2/19/1992,Wed,REG,A,Virginia,NA,ACC,L,73,86,NA,18,4,L 1,University Hall
1992,23,2/22/1992,Sat,REG,H,North Carolina State,NA,ACC,L,94,99,NA,18,5,L 2,Dean Smith Center
1992,24,2/27/1992,Thu,REG,A,Florida State,22,ACC,L,94,110,NA,18,6,L 3,Donald L. Tucker Center
1992,25,3/1/1992,Sun,REG,A,Maryland,NA,ACC,L,80,82,NA,18,7,L 4,Cole Fieldhouse
1992,26,3/4/1992,Wed,REG,H,Georgia Tech,NA,ACC,W,79,75,NA,19,7,W 1,Dean Smith Center
1992,27,3/8/1992,Sun,REG,A,Duke,1,ACC,L,77,89,NA,19,8,L 1,Cameron Indoor Stadium
1992,28,3/13/1992,Fri,CTOURN,N,Wake Forest,NA,ACC,W,80,65,NA,20,8,W 1,Bojangles Coliseum
1992,29,3/14/1992,Sat,CTOURN,N,Florida State,18,ACC,W,80,76,NA,21,8,W 2,Bojangles Coliseum
1992,30,3/15/1992,Sun,CTOURN,N,Duke,1,ACC,L,74,94,NA,21,9,L 1,Bojangles Coliseum
1992,31,3/19/1992,Thu,NCAA,N,Miami,NA,MAC,W,68,63,NA,22,9,W 1,NA
1992,32,3/21/1992,Sat,NCAA,N,Alabama,13,SEC,W,64,55,NA,23,9,W 2,NA
1992,33,3/27/1992,Fri,NCAA,N,Ohio State,3,Big Ten,L,73,80,NA,23,10,L 1,NA
1993,1,12/1/1992,Tue,REG,H,Old Dominion,NA,CAA,W,119,82,NA,1,0,W 1,Dean Smith Center
1993,2,12/4/1992,Fri,REG,N,South Carolina,NA,SEC,W,108,67,NA,2,0,W 2,NA
1993,3,12/5/1992,Sat,REG,N,Texas,NA,SWC,W,104,68,NA,3,0,W 3,NA
1993,4,12/9/1992,Wed,REG,N,Virginia Tech,NA,Metro,W,78,62,NA,4,0,W 4,NA
1993,5,12/13/1992,Sun,REG,H,Houston,NA,SWC,W,84,76,NA,5,0,W 5,Dean Smith Center
1993,6,12/20/1992,Sun,REG,A,Butler,NA,MW Coll,W,103,56,NA,6,0,W 6,Hinkle Fieldhouse
1993,7,12/22/1992,Tue,REG,A,Ohio State,NA,Big Ten,W,84,64,NA,7,0,W 7,St. John Arena
1993,8,12/27/1992,Sun,REG,N,Louisiana-Lafayette,NA,Sun Belt,W,80,59,NA,8,0,W 8,NA
1993,9,12/28/1992,Mon,REG,N,Michigan,6,Big Ten,L,78,79,NA,8,1,L 1,NA
1993,10,12/29/1992,Tue,REG,A,Hawaii,NA,WAC,W,101,84,NA,9,1,W 1,Neal S. Blaisdell Center
1993,11,1/4/1993,Mon,REG,H,Cornell,NA,Ivy,W,98,60,NA,10,1,W 2,Dean Smith Center
1993,12,1/7/1993,Thu,REG,A,North Carolina State,NA,ACC,W,100,67,NA,11,1,W 3,Reynolds Coliseum
1993,13,1/9/1993,Sat,REG,H,Maryland,NA,ACC,W,101,73,NA,12,1,W 4,Dean Smith Center
1993,14,1/13/1993,Wed,REG,H,Georgia Tech,8,ACC,W,80,67,NA,13,1,W 5,Dean Smith Center
1993,15,1/16/1993,Sat,REG,A,Clemson,NA,ACC,W,82,72,NA,14,1,W 6,Littlejohn Coliseum
1993,16,1/20/1993,Wed,REG,H,Virginia,7,ACC,W,80,58,NA,15,1,W 7,Dean Smith Center
1993,17,1/24/1993,Sun,REG,A,Seton Hall,10,Big East,W,70,66,NA,16,1,W 8,Izod Center
1993,18,1/27/1993,Wed,REG,H,Florida State,19,ACC,W,82,77,NA,17,1,W 9,Dean Smith Center
1993,19,1/30/1993,Sat,REG,A,Wake Forest,NA,ACC,L,62,88,NA,17,2,L 1,Lawrence Joel Coliseum
1993,20,2/3/1993,Wed,REG,A,Duke,5,ACC,L,67,81,NA,17,3,L 2,Cameron Indoor Stadium
1993,21,2/6/1993,Sat,REG,H,North Carolina State,NA,ACC,W,104,58,NA,18,3,W 1,Dean Smith Center
1993,22,2/9/1993,Tue,REG,A,Maryland,NA,ACC,W,77,63,NA,19,3,W 2,Cole Fieldhouse
1993,23,2/14/1993,Sun,REG,A,Georgia Tech,NA,ACC,W,77,66,NA,20,3,W 3,Alexander Memorial Coliseum
1993,24,2/17/1993,Wed,REG,H,Clemson,NA,ACC,W,80,67,NA,21,3,W 4,Dean Smith Center
1993,25,2/21/1993,Sun,REG,A,Virginia,23,ACC,W,78,58,NA,22,3,W 5,University Hall
1993,26,2/23/1993,Tue,REG,H,Notre Dame,NA,Ind,W,85,56,NA,23,3,W 6,Dean Smith Center
1993,27,2/27/1993,Sat,REG,A,Florida State,6,ACC,W,86,76,NA,24,3,W 7,Donald L. Tucker Center
1993,28,3/3/1993,Wed,REG,H,Wake Forest,14,ACC,W,83,65,NA,25,3,W 8,Dean Smith Center
1993,29,3/7/1993,Sun,REG,H,Duke,6,ACC,W,83,69,NA,26,3,W 9,Dean Smith Center
1993,30,3/12/1993,Fri,CTOURN,N,Maryland,NA,ACC,W,102,66,NA,27,3,W 10,Bojangles Coliseum
1993,31,3/13/1993,Sat,CTOURN,N,Virginia,NA,ACC,W,74,56,NA,28,3,W 11,Bojangles Coliseum
1993,32,3/14/1993,Sun,CTOURN,N,Georgia Tech,NA,ACC,L,75,77,NA,28,4,L 1,Bojangles Coliseum
1993,33,3/18/1993,Thu,NCAA,N,East Carolina,NA,CAA,W,85,65,NA,29,4,W 1,NA
1993,34,3/20/1993,Sat,NCAA,N,Rhode Island,NA,A-10,W,112,67,NA,30,4,W 2,Lawrence Joel Coliseum
1993,35,3/26/1993,Fri,NCAA,N,Arkansas,12,SEC,W,80,74,NA,31,4,W 3,NA
1993,36,3/28/1993,Sun,NCAA,N,Cincinnati,7,GMWC,W,75,68,OT,32,4,W 4,NA
1993,37,4/3/1993,Sat,NCAA,N,Kansas,9,Big 8,W,78,68,NA,33,4,W 5,NA
1993,38,4/5/1993,Mon,NCAA,N,Michigan,3,Big Ten,W,77,71,NA,34,4,W 6,Louisiana Superdome
1994,1,11/17/1993,Wed,REG,H,Western Kentucky,NA,Sun Belt,W,101,87,NA,1,0,W 1,Dean Smith Center
1994,2,11/18/1993,Thu,REG,H,Cincinnati,19,GMWC,W,90,63,NA,2,0,W 2,Dean Smith Center
1994,3,11/20/1993,Sat,REG,N,Minnesota,10,Big Ten,W,90,76,NA,3,0,W 3,Madison Square Garden (IV)
1994,4,11/24/1993,Wed,REG,N,Massachusetts,18,A-10,L,86,91,OT,3,1,L 1,Madison Square Garden (IV)
1994,5,12/1/1993,Wed,REG,H,Hawaii,NA,WAC,W,92,77,NA,4,1,W 1,Dean Smith Center
1994,6,12/3/1993,Fri,REG,N,George Washington,22,A-10,W,87,62,NA,5,1,W 2,NA
1994,7,12/4/1993,Sat,REG,N,Brigham Young,NA,WAC,W,97,65,NA,6,1,W 3,NA
1994,8,12/9/1993,Thu,REG,H,Colorado State,NA,WAC,W,89,66,NA,7,1,W 4,Dean Smith Center
1994,9,12/18/1993,Sat,REG,H,Ohio State,NA,Big Ten,W,81,68,NA,8,1,W 5,Dean Smith Center
1994,10,12/20/1993,Mon,REG,A,Pittsburgh,NA,Big East,W,106,93,NA,9,1,W 6,Fitzgerald Fieldhouse
1994,11,1/2/1994,Sun,REG,H,Marshall,NA,Southern,W,116,62,NA,10,1,W 7,Dean Smith Center
1994,12,1/5/1994,Wed,REG,H,North Carolina State,NA,ACC,W,88,58,NA,11,1,W 8,Dean Smith Center
1994,13,1/8/1994,Sat,REG,A,Maryland,NA,ACC,W,75,70,NA,12,1,W 9,Cole Fieldhouse
1994,14,1/12/1994,Wed,REG,A,Georgia Tech,17,ACC,L,69,89,NA,12,2,L 1,Alexander Memorial Coliseum
1994,15,1/15/1994,Sat,REG,H,Clemson,NA,ACC,W,106,62,NA,13,2,W 1,Dean Smith Center
1994,16,1/19/1994,Wed,REG,A,Virginia,NA,ACC,L,77,81,NA,13,3,L 1,University Hall
1994,17,1/22/1994,Sat,REG,N,Louisiana State,NA,SEC,W,88,65,NA,14,3,W 1,NA
1994,18,1/24/1994,Mon,REG,H,Butler,NA,MW Coll,W,104,64,NA,15,3,W 2,Dean Smith Center
1994,19,1/26/1994,Wed,REG,A,Florida State,NA,ACC,W,90,77,NA,16,3,W 3,Donald L. Tucker Center
1994,20,1/30/1994,Sun,REG,H,Wake Forest,NA,ACC,W,85,61,NA,17,3,W 4,Dean Smith Center
1994,21,2/3/1994,Thu,REG,H,Duke,1,ACC,W,89,78,NA,18,3,W 5,Dean Smith Center
1994,22,2/5/1994,Sat,REG,A,North Carolina State,NA,ACC,W,77,64,NA,19,3,W 6,Reynolds Coliseum
