Season,Game_Date,Game_Day,Type,Where,Opponent_School,Result,Tm,Opp,OT
1974,1974-01-30,Wed,REG,A,Wake Forest,W,77,67,NA
1974,1974-02-02,Sat,REG,H,Clemson,W,61,60,NA
1974,1974-02-08,Fri,REG,N,Furman,W,95,69,NA
1974,1974-02-09,Sat,REG,N,Georgia Tech,W,108,70,NA
1974,1974-02-13,Wed,REG,A,Maryland,L,80,91,NA
1974,1974-02-16,Sat,REG,N,Florida State,W,104,85,NA
1974,1974-02-20,Wed,REG,H,Miami,W,83,69,NA
1974,1974-02-23,Sat,REG,H,Virginia,W,94,61,NA
1974,1974-02-26,Tue,REG,A,North Carolina State,L,72,83,NA
1974,1974-03-02,Sat,REG,H,Duke,W,96,92,OT
1974,1974-03-07,Thu,CTOURN,A,Wake Forest,W,76,62,NA
1974,1974-03-08,Fri,CTOURN,N,Maryland,L,85,105,NA
1974,1974-03-16,Sat,NIT,N,Purdue,L,71,82,NA
1975,1974-11-30,Sat,REG,H,St. Thomas,W,101,74,NA
1975,1974-12-04,Wed,REG,H,East Tennessee State,W,93,71,NA
1975,1974-12-07,Sat,REG,A,Houston,W,96,87,NA
1975,1974-12-09,Mon,REG,A,Kentucky,L,78,90,NA
1975,1974-12-21,Sat,REG,A,Yale,W,70,53,NA
1975,1974-12-28,Sat,REG,N,Utah,W,94,91,NA
1975,1975-01-03,Fri,REG,N,Duke,L,96,99,OT
1975,1975-01-04,Sat,REG,A,North Carolina State,L,67,82,NA
1975,1975-01-09,Thu,REG,H,Clemson,W,74,72,NA
1975,1975-01-11,Sat,REG,H,Howard,W,109,67,NA
1975,1975-01-15,Wed,REG,A,Wake Forest,W,80,78,NA
1975,1975-01-18,Sat,REG,A,North Carolina State,L,85,88,NA
1975,1975-01-22,Wed,REG,H,Virginia,W,85,70,NA
1975,1975-01-25,Sat,REG,H,Maryland,W,69,66,NA
1975,1975-01-29,Wed,REG,H,Wake Forest,W,101,91,NA
1975,1975-02-01,Sat,REG,A,Clemson,L,72,80,NA
1975,1975-02-03,Mon,REG,H,South Florida,W,79,72,NA
1975,1975-02-07,Fri,REG,N,Furman,W,86,81,NA
1975,1975-02-08,Sat,REG,N,Georgia Tech,W,111,81,NA
1975,1975-02-12,Wed,REG,H,Duke,W,78,70,NA
1975,1975-02-15,Sat,REG,H,Maryland,L,74,96,NA
1975,1975-02-17,Mon,REG,A,Virginia Tech,W,87,75,NA
1975,1975-02-22,Sat,REG,A,Virginia,L,62,65,NA
1975,1975-02-25,Tue,REG,H,North Carolina State,W,76,74,NA
1975,1975-03-01,Sat,REG,A,Duke,W,74,70,NA
1975,1975-03-06,Thu,CTOURN,A,Wake Forest,W,101,100,OT
1975,1975-03-07,Fri,CTOURN,N,Clemson,W,76,71,NA
1975,1975-03-08,Sat,CTOURN,N,North Carolina State,W,70,66,NA
1975,1975-03-15,Sat,NCAA,N,New Mexico State,W,93,69,NA
1975,1975-03-20,Thu,NCAA,N,Syracuse,L,76,78,NA
1975,1975-03-22,Sat,NCAA,N,Boston College,W,110,90,NA
1976,1975-11-29,Sat,REG,H,Howard,W,115,75,NA
1976,1975-12-04,Thu,REG,N,Seton Hall,W,75,63,NA
1976,1975-12-06,Sat,REG,H,Virginia Tech,W,88,75,NA
1976,1975-12-08,Mon,REG,H,Kentucky,W,90,77,NA
1976,1975-12-20,Sat,REG,A,East Tennessee State,W,104,67,NA
1976,1975-12-22,Mon,REG,A,South Florida,W,70,64,NA
1976,1976-01-02,Fri,REG,N,Wake Forest,L,88,95,NA
1976,1976-01-03,Sat,REG,N,Duke,W,77,74,NA
1976,1976-01-05,Mon,REG,H,Yale,W,81,42,NA
1976,1976-01-07,Wed,REG,A,Clemson,W,83,64,NA
1976,1976-01-10,Sat,REG,A,Virginia,W,85,82,NA
1976,1976-01-14,Wed,REG,H,Wake Forest,W,99,75,NA
1976,1976-01-17,Sat,REG,A,Duke,W,89,87,NA
1976,1976-01-18,Sun,REG,H,North Carolina State,L,67,68,NA
1976,1976-01-25,Sun,REG,H,Maryland,W,95,93,NA
1976,1976-01-28,Wed,REG,A,Wake Forest,W,88,85,NA
1976,1976-01-31,Sat,REG,H,Clemson,W,79,64,NA
1976,1976-02-04,Wed,REG,A,Detroit Mercy,W,91,76,NA
1976,1976-02-06,Fri,REG,N,Georgia Tech,W,79,74,NA
1976,1976-02-07,Sat,REG,N,Furman,W,97,64,NA
1976,1976-02-11,Wed,REG,A,Maryland,W,81,69,NA
1976,1976-02-14,Sat,REG,A,Tulane,W,113,106,NA
1976,1976-02-18,Wed,REG,A,Miami,W,77,75,NA
1976,1976-02-21,Sat,REG,H,Virginia,W,73,71,NA
1976,1976-02-24,Tue,REG,A,North Carolina State,W,91,79,NA
1976,1976-02-28,Sat,REG,H,Duke,W,91,71,NA
1976,1976-03-05,Fri,CTOURN,N,Clemson,W,82,74,NA
1976,1976-03-06,Sat,CTOURN,N,Virginia,L,62,67,NA
1976,1976-03-13,Sat,NCAA,N,Alabama,L,64,79,NA
1977,1976-11-26,Fri,REG,N,North Carolina State,W,78,66,NA
1977,1976-11-27,Sat,REG,N,Wake Forest,L,96,97,NA
1977,1976-12-01,Wed,REG,H,Marshall,W,90,70,NA
1977,1976-12-06,Mon,REG,A,Michigan State,W,81,58,NA
1977,1976-12-11,Sat,REG,A,Virginia Tech,W,81,77,NA
1977,1976-12-20,Mon,REG,H,Brigham Young,W,113,83,NA
1977,1976-12-27,Mon,REG,N,Oral Roberts,W,100,84,NA
1977,1976-12-28,Tue,REG,N,Oregon,W,86,60,NA
1977,1976-12-30,Thu,REG,N,Weber State,W,75,54,NA
1977,1977-01-05,Wed,REG,N,Clemson,W,91,63,NA
1977,1977-01-08,Sat,REG,H,Virginia,W,91,67,NA
1977,1977-01-13,Thu,REG,A,Wake Forest,W,77,75,NA
1977,1977-01-15,Sat,REG,H,Duke,W,77,68,NA
1977,1977-01-19,Wed,REG,A,North Carolina State,L,73,75,NA
1977,1977-01-22,Sat,REG,A,Maryland,W,71,68,NA
1977,1977-01-26,Wed,REG,H,Wake Forest,L,66,67,NA
1977,1977-01-29,Sat,REG,A,Clemson,L,73,93,NA
1977,1977-02-04,Fri,REG,N,Georgia Tech,W,97,74,NA
1977,1977-02-05,Sat,REG,N,Furman,W,88,71,NA
1977,1977-02-09,Wed,REG,H,Maryland,W,97,70,NA
1977,1977-02-12,Sat,REG,N,Tulane,W,106,94,NA
1977,1977-02-16,Wed,REG,H,South Florida,W,100,65,NA
1977,1977-02-20,Sun,REG,A,Virginia,W,66,64,NA
1977,1977-02-23,Wed,REG,H,North Carolina State,W,90,73,NA
1977,1977-02-26,Sat,REG,A,Duke,W,84,71,NA
1977,1977-02-27,Sun,REG,H,Louisville,W,96,89,NA
1977,1977-03-04,Fri,CTOURN,N,North Carolina State,W,70,56,NA
1977,1977-03-05,Sat,CTOURN,N,Virginia,W,75,69,NA
1977,1977-03-12,Sat,NCAA,N,Purdue,W,69,66,NA
1977,1977-03-17,Thu,NCAA,N,Notre Dame,W,79,77,NA
1977,1977-03-19,Sat,NCAA,N,Kentucky,W,79,72,NA
1977,1977-03-26,Sat,NCAA,N,Nevada-Las Vegas,W,84,83,NA
1977,1977-03-28,Mon,NCAA,N,Marquette,L,59,67,NA
1978,1977-11-26,Sat,REG,H,Oregon State,W,94,63,NA
1978,1977-11-30,Wed,REG,H,Oregon State,W,90,64,NA
1978,1977-12-02,Fri,REG,N,Duke,W,79,66,NA
1978,1977-12-03,Sat,REG,N,North Carolina State,W,87,82,NA
1978,1977-12-07,Wed,REG,A,William & Mary,L,75,78,NA
1978,1977-12-10,Sat,REG,H,Rochester,W,101,43,NA
1978,1977-12-17,Sat,REG,H,Cincinnati,W,67,59,NA
1978,1977-12-23,Fri,REG,A,Tulane,W,108,103,NA
1978,1977-12-27,Tue,REG,N,Brigham Young,W,94,81,NA
1978,1977-12-29,Thu,REG,N,Texas Tech,W,88,76,NA
1978,1977-12-30,Fri,REG,N,Stanford,W,92,61,NA
1978,1978-01-04,Wed,REG,A,Clemson,W,79,77,OT
1978,1978-01-07,Sat,REG,A,Virginia,W,76,61,NA
1978,1978-01-14,Sat,REG,A,Duke,L,84,92,NA
1978,1978-01-15,Sun,REG,H,Wake Forest,W,71,69,NA
1978,1978-01-18,Wed,REG,H,North Carolina State,W,69,64,NA
1978,1978-01-21,Sat,REG,H,Maryland,W,85,71,NA
1978,1978-01-26,Thu,REG,A,Wake Forest,L,62,71,NA
1978,1978-01-28,Sat,REG,H,Clemson,W,98,64,NA
1978,1978-01-30,Mon,REG,H,Mercer,W,73,70,NA
1978,1978-02-03,Fri,REG,N,Furman,L,83,89,NA
1978,1978-02-04,Sat,REG,N,Virginia Tech,W,101,88,NA
1978,1978-02-08,Wed,REG,A,Maryland,W,66,64,NA
1978,1978-02-11,Sat,REG,N,Rutgers,W,74,57,NA
1978,1978-02-12,Sun,REG,A,Providence,L,59,61,NA
1978,1978-02-15,Wed,REG,H,Kent State,W,92,59,NA
1978,1978-02-18,Sat,REG,H,Virginia,W,71,54,NA
1978,1978-02-23,Thu,REG,A,North Carolina State,L,67,72,NA
1978,1978-02-25,Sat,REG,H,Duke,W,87,83,NA
1978,1978-03-02,Thu,CTOURN,A,Wake Forest,L,77,82,NA
1978,1978-03-11,Sat,NCAA,N,San Francisco,L,64,68,NA
1979,1978-11-29,Wed,REG,A,Northwestern,W,97,67,NA
1979,1978-12-01,Fri,REG,N,Wake Forest,W,73,55,NA
1979,1978-12-02,Sat,REG,N,Duke,L,68,78,NA
1979,1978-12-04,Mon,REG,H,Detroit Mercy,W,93,76,NA
1979,1978-12-09,Sat,REG,H,Jacksonville,W,85,56,NA
1979,1978-12-16,Sat,REG,H,Michigan State,W,70,69,NA
1979,1978-12-22,Fri,REG,A,Cincinnati,W,62,59,NA
1979,1978-12-29,Fri,REG,N,Dartmouth,W,86,67,NA
1979,1978-12-30,Sat,REG,N,Niagara,W,121,69,NA
1979,1979-01-03,Wed,REG,H,Clemson,W,90,68,NA
1979,1979-01-06,Sat,REG,H,Virginia,W,86,74,2OT
1979,1979-01-10,Wed,REG,A,Wake Forest,L,56,59,NA
1979,1979-01-13,Sat,REG,H,Duke,W,74,68,NA
1979,1979-01-14,Sun,REG,H,Arkansas,W,63,57,NA
1979,1979-01-17,Wed,REG,A,North Carolina State,W,70,69,NA
1979,1979-01-20,Sat,REG,H,Maryland,W,54,53,NA
1979,1979-01-25,Thu,REG,A,Wake Forest,W,76,69,NA
1979,1979-01-27,Sat,REG,A,Clemson,L,61,66,NA
1979,1979-02-02,Fri,REG,N,Furman,L,70,83,NA
1979,1979-02-03,Sat,REG,N,Virginia Tech,W,92,80,OT
1979,1979-02-07,Wed,REG,H,Maryland,W,76,67,NA
1979,1979-02-10,Sat,REG,H,Providence,W,89,55,NA
1979,1979-02-14,Wed,REG,H,William & Mary,W,85,60,NA
1979,1979-02-17,Sat,REG,A,Virginia,W,66,57,NA
1979,1979-02-22,Thu,REG,H,North Carolina State,W,71,56,NA
1979,1979-02-24,Sat,REG,A,Duke,L,40,47,NA
1979,1979-03-02,Fri,CTOURN,N,Maryland,W,102,79,NA
1979,1979-03-03,Sat,CTOURN,N,Duke,W,71,63,NA
1979,1979-03-11,Sun,NCAA,N,Pennsylvania,L,71,72,NA
1980,1979-11-30,Fri,REG,N,North Carolina State,W,97,84,NA
1980,1979-12-01,Sat,REG,N,Duke,L,74,86,NA
1980,1979-12-03,Mon,REG,A,South Florida,W,93,62,NA
1980,1979-12-08,Sat,REG,H,Cincinnati,W,68,63,NA
1980,1979-12-15,Sat,REG,H,Detroit Mercy,W,90,72,NA
1980,1979-12-22,Sat,REG,A,Indiana,W,61,57,NA
1980,1980-01-02,Wed,REG,A,Clemson,L,76,93,NA
1980,1980-01-05,Sat,REG,A,Virginia,L,82,88,NA
1980,1980-01-07,Mon,REG,A,Mercer,W,81,63,NA
1980,1980-01-09,Wed,REG,H,Wake Forest,W,72,68,NA
1980,1980-01-12,Sat,REG,A,Duke,W,82,67,NA
1980,1980-01-14,Mon,REG,H,Georgia Tech,W,54,53,NA
1980,1980-01-16,Wed,REG,H,North Carolina State,W,67,64,NA
1980,1980-01-20,Sun,REG,H,Maryland,L,86,92,NA
1980,1980-01-23,Wed,REG,A,Wake Forest,W,73,61,NA
1980,1980-01-26,Sat,REG,H,Clemson,W,73,70,NA
1980,1980-01-29,Tue,REG,H,William & Mary,W,71,61,NA
1980,1980-02-01,Fri,REG,H,Citadel,W,51,40,NA
1980,1980-02-02,Sat,REG,A,Furman,W,75,63,NA
1980,1980-02-04,Mon,REG,H,Yale,W,85,74,NA
1980,1980-02-07,Thu,REG,A,Maryland,L,69,70,NA
1980,1980-02-11,Mon,REG,A,Georgia Tech,W,60,50,NA
1980,1980-02-14,Thu,REG,A,Rutgers,W,73,70,NA
1980,1980-02-16,Sat,REG,H,Virginia,W,68,51,NA
1980,1980-02-20,Wed,REG,A,North Carolina State,L,60,63,NA
1980,1980-02-23,Sat,REG,H,Duke,W,96,71,NA
1980,1980-02-28,Thu,CTOURN,N,Wake Forest,W,75,62,NA
1980,1980-02-29,Fri,CTOURN,N,Duke,L,61,75,NA
1980,1980-03-08,Sat,NCAA,N,Texas A&M,L,61,78,2OT
1981,1980-11-28,Fri,REG,A,Alaska-Anchorage,W,69,50,NA
1981,1980-11-29,Sat,REG,N,Georgetown,W,83,71,NA
1981,1980-11-30,Sun,REG,N,Arkansas,W,64,58,NA
1981,1980-12-02,Tue,REG,H,Mercer,W,89,74,NA
1981,1980-12-05,Fri,REG,N,Duke,W,78,76,NA
1981,1980-12-06,Sat,REG,N,Wake Forest,L,71,82,NA
1981,1980-12-13,Sat,REG,H,South Florida,W,73,64,NA
1981,1980-12-20,Sat,REG,H,Indiana,W,65,56,NA
1981,1980-12-22,Mon,REG,H,Rutgers,W,71,64,NA
1981,1980-12-29,Mon,REG,N,Louisville,W,86,64,NA
1981,1980-12-30,Tue,REG,N,Minnesota,L,60,76,NA
1981,1981-01-03,Sat,REG,A,Kansas,L,55,56,NA
1981,1981-01-07,Wed,REG,H,Maryland,W,75,66,NA
1981,1981-01-10,Sat,REG,A,Virginia,L,57,63,NA
1981,1981-01-14,Wed,REG,H,North Carolina State,W,73,70,NA
1981,1981-01-17,Sat,REG,H,Duke,W,80,65,NA
1981,1981-01-22,Thu,REG,A,Wake Forest,W,74,60,NA
1981,1981-01-24,Sat,REG,H,Georgia Tech,W,100,60,NA
1981,1981-01-28,Wed,REG,A,Clemson,W,61,47,NA
1981,1981-01-31,Sat,REG,A,North Carolina State,W,57,54,NA
1981,1981-02-03,Tue,REG,H,Virginia,L,79,80,NA
1981,1981-02-06,Fri,REG,H,Saint Joseph's,W,87,64,NA
1981,1981-02-07,Sat,REG,H,Furman,W,79,64,NA
1981,1981-02-11,Wed,REG,H,Wake Forest,L,68,84,NA
1981,1981-02-15,Sun,REG,A,Maryland,W,76,63,NA
1981,1981-02-18,Wed,REG,A,William & Mary,W,81,55,NA
1981,1981-02-21,Sat,REG,H,Clemson,W,75,61,NA
1981,1981-02-25,Wed,REG,A,Georgia Tech,W,76,51,NA
1981,1981-02-28,Sat,REG,A,Duke,L,65,66,OT
1981,1981-03-05,Thu,CTOURN,N,North Carolina State,W,69,54,NA
1981,1981-03-06,Fri,CTOURN,N,Wake Forest,W,58,57,NA
1981,1981-03-07,Sat,CTOURN,N,Maryland,W,61,60,NA
1981,1981-03-15,Sun,NCAA,N,Pittsburgh,W,74,57,NA
1981,1981-03-19,Thu,NCAA,N,Utah,W,61,56,NA
1981,1981-03-21,Sat,NCAA,N,Kansas State,W,82,68,NA
1981,1981-03-28,Sat,NCAA,N,Virginia,W,78,65,NA
1981,1981-03-30,Mon,NCAA,N,Indiana,L,50,63,NA
1982,1981-11-28,Sat,REG,N,Kansas,W,74,67,NA
1982,1981-11-30,Mon,REG,N,Southern California,W,73,62,NA
1982,1981-12-03,Thu,REG,H,Tulsa,W,78,70,NA
1982,1981-12-12,Sat,REG,H,South Florida,W,75,39,NA
1982,1981-12-19,Sat,REG,N,Rutgers,W,59,36,NA
1982,1981-12-26,Sat,REG,N,Kentucky,W,82,69,NA
1982,1981-12-28,Mon,REG,N,Penn State,W,56,50,NA
1982,1981-12-29,Tue,REG,A,Santa Clara,W,76,57,NA
1982,1982-01-04,Mon,REG,H,William & Mary,W,64,40,NA
1982,1982-01-06,Wed,REG,A,Maryland,W,66,50,NA
1982,1982-01-09,Sat,REG,H,Virginia,W,65,60,NA
1982,1982-01-13,Wed,REG,A,North Carolina State,W,61,41,NA
1982,1982-01-16,Sat,REG,A,Duke,W,73,63,NA
1982,1982-01-21,Thu,REG,H,Wake Forest,L,48,55,NA
1982,1982-01-23,Sat,REG,A,Georgia Tech,W,66,54,NA
1982,1982-01-27,Wed,REG,H,Clemson,W,77,72,NA
1982,1982-01-30,Sat,REG,H,North Carolina State,W,58,44,NA
1982,1982-02-03,Wed,REG,A,Virginia,L,58,74,NA
1982,1982-02-05,Fri,REG,N,Furman,W,96,69,NA
1982,1982-02-06,Sat,REG,N,Citadel,W,67,46,NA
1982,1982-02-11,Thu,REG,H,Maryland,W,59,56,NA
1982,1982-02-14,Sun,REG,N,Georgia,W,66,57,NA
1982,1982-02-17,Wed,REG,A,Wake Forest,W,69,51,NA
1982,1982-02-20,Sat,REG,A,Clemson,W,55,49,NA
1982,1982-02-24,Wed,REG,H,Georgia Tech,W,77,54,NA
1982,1982-02-27,Sat,REG,H,Duke,W,84,66,NA
1982,1982-03-05,Fri,CTOURN,N,Georgia Tech,W,55,39,NA
1982,1982-03-06,Sat,CTOURN,N,North Carolina State,W,58,46,NA
1982,1982-03-07,Sun,CTOURN,N,Virginia,W,47,45,NA
1982,1982-03-13,Sat,NCAA,N,James Madison,W,52,50,NA
1982,1982-03-19,Fri,NCAA,N,Alabama,W,74,69,NA
1982,1982-03-21,Sun,NCAA,N,Villanova,W,70,60,NA
1982,1982-03-27,Sat,NCAA,N,Houston,W,68,63,NA
1982,1982-03-29,Mon,NCAA,N,Georgetown,W,63,62,NA
1983,1982-11-20,Sat,REG,N,St. John's,L,74,78,NA
1983,1982-11-27,Sat,REG,N,Missouri,L,60,64,NA
1983,1982-11-30,Tue,REG,H,Tulane,W,70,68,NA
1983,1982-12-04,Sat,REG,N,Louisiana State,W,47,43,NA
1983,1982-12-11,Sat,REG,N,Santa Clara,W,79,56,NA
1983,1982-12-17,Fri,REG,N,Tulsa,L,74,84,NA
1983,1982-12-18,Sat,REG,N,Texas-Rio Grande Valley,W,106,50,NA
1983,1982-12-21,Tue,REG,A,Chattanooga,W,73,66,NA
1983,1982-12-28,Tue,REG,N,Texas Tech,W,79,47,NA
1983,1982-12-29,Wed,REG,N,Oklahoma,W,77,69,NA
1983,1982-12-30,Thu,REG,N,Missouri,W,73,58,NA
1983,1983-01-05,Wed,REG,N,Rutgers,W,86,69,NA
1983,1983-01-08,Sat,REG,N,Syracuse,W,87,64,NA
1983,1983-01-12,Wed,REG,H,Maryland,W,72,71,NA
1983,1983-01-15,Sat,REG,A,Virginia,W,101,95,NA
1983,1983-01-19,Wed,REG,H,North Carolina State,W,99,81,NA
1983,1983-01-22,Sat,REG,H,Duke,W,103,82,NA
1983,1983-01-24,Mon,REG,H,Georgia State,W,99,55,NA
1983,1983-01-27,Thu,REG,A,Wake Forest,W,80,78,NA
1983,1983-01-29,Sat,REG,N,Georgia Tech,W,72,65,NA
1983,1983-02-02,Wed,REG,A,Clemson,W,84,81,NA
1983,1983-02-04,Fri,REG,N,Citadel,W,81,36,NA
1983,1983-02-05,Sat,REG,N,Furman,W,78,43,NA
1983,1983-02-10,Thu,REG,H,Virginia,W,64,63,NA
1983,1983-02-13,Sun,REG,H,Villanova,L,53,56,NA
1983,1983-02-16,Wed,REG,A,Maryland,L,94,106,NA
1983,1983-02-19,Sat,REG,A,North Carolina State,L,63,70,NA
1983,1983-02-24,Thu,REG,H,Wake Forest,W,100,85,NA
1983,1983-02-27,Sun,REG,H,Clemson,W,93,80,NA
1983,1983-03-02,Wed,REG,A,Georgia Tech,W,85,73,NA
1983,1983-03-05,Sat,REG,A,Duke,W,105,81,NA
1983,1983-03-11,Fri,CTOURN,N,Clemson,W,105,79,NA
1983,1983-03-12,Sat,CTOURN,N,North Carolina State,L,84,91,OT
1983,1983-03-19,Sat,NCAA,N,James Madison,W,68,49,NA
1983,1983-03-25,Fri,NCAA,N,Ohio State,W,64,51,NA
1983,1983-03-27,Sun,NCAA,N,Georgia,L,77,82,NA
1984,1983-11-26,Sat,REG,N,Missouri,W,64,57,NA
1984,1983-11-28,Mon,REG,H,Chattanooga,W,85,63,NA
1984,1983-12-02,Fri,REG,N,Fordham,W,73,56,NA
1984,1983-12-03,Sat,REG,A,Stanford,W,88,75,NA
1984,1983-12-10,Sat,REG,A,Syracuse,W,87,64,NA
1984,1983-12-21,Wed,REG,H,Dartmouth,W,103,58,NA
1984,1983-12-27,Tue,REG,N,Iona,W,74,61,NA
1984,1983-12-28,Wed,REG,N,St. John's,W,64,51,NA
1984,1984-01-05,Thu,REG,N,Boston University,W,87,54,NA
1984,1984-01-07,Sat,REG,A,North Carolina State,W,81,60,NA
1984,1984-01-12,Thu,REG,A,Maryland,W,74,62,NA
1984,1984-01-14,Sat,REG,A,Wake Forest,W,70,62,NA
1984,1984-01-18,Wed,REG,H,Virginia,W,69,66,NA
1984,1984-01-21,Sat,REG,A,Duke,W,78,73,NA
1984,1984-01-25,Wed,REG,H,Wake Forest,W,100,63,NA
1984,1984-01-28,Sat,REG,H,Georgia Tech,W,73,61,NA
1984,1984-01-29,Sun,REG,H,Louisiana State,W,90,79,NA
1984,1984-02-01,Wed,REG,N,Clemson,W,97,75,NA
1984,1984-02-03,Fri,REG,N,Furman,W,83,48,NA
1984,1984-02-04,Sat,REG,N,Citadel,W,76,60,NA
1984,1984-02-09,Thu,REG,A,Virginia,W,85,72,NA
1984,1984-02-12,Sun,REG,N,Arkansas,L,64,65,NA
1984,1984-02-18,Sat,REG,H,North Carolina State,W,95,71,NA
1984,1984-02-19,Sun,REG,H,Maryland,W,78,63,NA
1984,1984-02-26,Sun,REG,A,Clemson,W,82,71,NA
1984,1984-02-29,Wed,REG,A,Georgia Tech,W,69,56,NA
1984,1984-03-03,Sat,REG,H,Duke,W,96,83,2OT
1984,1984-03-08,Thu,CTOURN,N,Clemson,W,78,66,NA
1984,1984-03-10,Sat,CTOURN,N,Duke,L,75,77,NA
1984,1984-03-17,Sat,NCAA,N,Temple,W,77,66,NA
1984,1984-03-22,Thu,NCAA,N,Indiana,L,68,72,NA
1985,1984-11-25,Sun,REG,N,Fordham,W,81,65,NA
1985,1984-12-02,Sun,REG,N,Boston University,W,89,72,NA
1985,1984-12-03,Mon,REG,H,Howard,W,77,63,NA
1985,1984-12-08,Sat,REG,H,Oral Roberts,W,87,65,NA
1985,1984-12-15,Sat,REG,A,Wake Forest,W,79,73,NA
1985,1984-12-20,Thu,REG,N,Wichita State,W,80,69,NA
1985,1984-12-22,Sat,REG,N,Arizona State,W,85,66,NA
1985,1984-12-29,Sat,REG,A,Hawaii Pacific,W,88,69,NA
1985,1984-12-30,Sun,REG,N,Missouri,L,76,81,NA
1985,1985-01-03,Thu,REG,N,Stetson,W,85,71,NA
1985,1985-01-05,Sat,REG,N,Florida State,W,78,69,NA
1985,1985-01-09,Wed,REG,H,Maryland,W,75,74,NA
1985,1985-01-12,Sat,REG,A,Virginia,W,65,61,NA
1985,1985-01-13,Sun,REG,N,Southern Methodist,L,82,84,NA
1985,1985-01-16,Wed,REG,H,North Carolina State,W,86,76,NA
1985,1985-01-19,Sat,REG,H,Duke,L,77,93,NA
1985,1985-01-21,Mon,REG,N,Jacksonville,W,74,68,NA
1985,1985-01-27,Sun,REG,H,Georgia Tech,L,62,66,NA
1985,1985-01-30,Wed,REG,A,Clemson,L,50,52,NA
1985,1985-02-01,Fri,REG,N,Citadel,W,83,62,NA
1985,1985-02-02,Sat,REG,N,Furman,W,77,55,NA
1985,1985-02-07,Thu,REG,H,Virginia,W,82,73,NA
1985,1985-02-10,Sun,REG,A,Louisiana State,W,75,70,NA
1985,1985-02-13,Wed,REG,A,Maryland,W,60,54,NA
1985,1985-02-16,Sat,REG,A,North Carolina State,L,76,85,NA
1985,1985-02-20,Wed,REG,H,Wake Forest,W,69,59,NA
1985,1985-02-23,Sat,REG,H,Clemson,W,84,50,NA
1985,1985-02-26,Tue,REG,N,Georgia Tech,L,54,57,NA
1985,1985-03-02,Sat,REG,A,Duke,W,78,68,NA
1985,1985-03-08,Fri,CTOURN,N,Wake Forest,W,72,61,OT
1985,1985-03-09,Sat,CTOURN,N,North Carolina State,W,57,51,NA
1985,1985-03-10,Sun,CTOURN,A,Georgia Tech,L,62,67,NA
1985,1985-03-14,Thu,NCAA,N,Middle Tennessee,W,76,57,NA
1985,1985-03-16,Sat,NCAA,N,Notre Dame,W,60,58,NA
1985,1985-03-22,Fri,NCAA,N,Auburn,W,62,56,NA
1985,1985-03-24,Sun,NCAA,N,Villanova,L,44,56,NA
1986,1985-11-24,Sun,REG,H,UCLA,W,107,70,NA
1986,1985-11-25,Mon,REG,H,Iona,W,110,67,NA
1986,1985-11-29,Fri,REG,N,Missouri,W,84,63,NA
1986,1985-11-30,Sat,REG,N,Purdue,W,73,62,NA
1986,1985-12-01,Sun,REG,N,Nevada-Las Vegas,W,65,60,NA
1986,1985-12-07,Sat,REG,N,Rutgers,W,114,71,NA
1986,1985-12-14,Sat,REG,H,Ohio,W,99,57,NA
1986,1985-12-17,Tue,REG,A,Jacksonville,W,69,65,NA
1986,1985-12-20,Fri,REG,H,Stanford,W,89,55,NA
1986,1985-12-22,Sun,REG,N,Citadel,W,104,51,NA
1986,1985-12-27,Fri,REG,N,Manhattan,W,129,45,NA
1986,1985-12-28,Sat,REG,N,Brown,W,115,63,NA
1986,1985-12-31,Tue,REG,N,Florida State,W,109,64,NA
1986,1986-01-04,Sat,REG,H,North Carolina State,W,90,79,NA
1986,1986-01-09,Thu,REG,N,Fordham,W,92,68,NA
1986,1986-01-11,Sat,REG,A,Wake Forest,W,89,65,NA
1986,1986-01-14,Tue,REG,A,Maryland,W,71,67,NA
1986,1986-01-18,Sat,REG,H,Duke,W,95,92,NA
1986,1986-01-19,Sun,REG,A,Marquette,W,66,64,NA
1986,1986-01-25,Sat,REG,H,Georgia Tech,W,85,77,NA
1986,1986-01-26,Sun,REG,H,Notre Dame,W,73,61,NA
1986,1986-01-30,Thu,REG,A,Virginia,L,73,86,NA
1986,1986-02-01,Sat,REG,H,Clemson,W,85,67,NA
1986,1986-02-04,Tue,REG,A,Georgia Tech,W,78,77,NA
1986,1986-02-08,Sat,REG,H,Wake Forest,W,91,62,NA
1986,1986-02-12,Wed,REG,A,Clemson,W,79,64,NA
1986,1986-02-20,Thu,REG,H,Maryland,L,72,77,NA
1986,1986-02-23,Sun,REG,A,North Carolina State,L,65,76,NA
1986,1986-02-26,Wed,REG,H,Virginia,W,85,79,NA
1986,1986-03-02,Sun,REG,A,Duke,L,74,82,NA
1986,1986-03-07,Fri,CTOURN,H,Maryland,L,75,85,NA
1986,1986-03-13,Thu,NCAA,N,Utah,W,84,72,NA
1986,1986-03-15,Sat,NCAA,N,Alabama-Birmingham,W,77,59,NA
1986,1986-03-20,Thu,NCAA,N,Louisville,L,79,94,NA
1987,1986-11-28,Fri,REG,A,Hawaii,W,98,78,NA
1987,1986-11-29,Sat,REG,A,Hawaii,W,118,80,NA
1987,1986-12-01,Mon,REG,A,UCLA,L,84,89,NA
1987,1986-12-03,Wed,REG,H,Stetson,W,100,64,NA
1987,1986-12-06,Sat,REG,H,Miami,W,122,77,NA
