Season,G,Game_Date,Game_Day,Type,Where,Opponent_School,Opponent_Ranking,Conf,Result,Tm,Opp,OT,W,L,Streak,Arena
1993,18,1993-01-30,Sat,REG,A,Maryland,NA,ACC,W,78,62,NA,15,3,W 2,Cole Fieldhouse
1993,19,1993-02-03,Wed,REG,H,North Carolina,6,ACC,W,81,67,NA,16,3,W 3,Cameron Indoor Stadium
1993,20,1993-02-06,Sat,REG,A,Notre Dame,NA,Ind,W,67,50,NA,17,3,W 4,Purcell Pavilion at the Joyce Center
1993,21,1993-02-08,Mon,REG,A,Clemson,NA,ACC,W,93,84,NA,18,3,W 5,Littlejohn Coliseum
1993,22,1993-02-10,Wed,REG,H,Georgia Tech,NA,ACC,W,73,63,NA,19,3,W 6,Cameron Indoor Stadium
1993,23,1993-02-13,Sat,REG,H,Wake Forest,9,ACC,L,86,98,NA,19,4,L 1,Cameron Indoor Stadium
1993,24,1993-02-18,Thu,REG,A,Virginia,23,ACC,L,55,58,NA,19,5,L 2,University Hall
1993,25,1993-02-21,Sun,REG,A,North Carolina State,NA,ACC,W,91,82,NA,20,5,W 1,Reynolds Coliseum
1993,26,1993-02-24,Wed,REG,H,Florida State,6,ACC,W,98,75,NA,21,5,W 2,Cameron Indoor Stadium
1993,27,1993-02-28,Sun,REG,H,UCLA,NA,Pac-10,W,78,67,NA,22,5,W 3,Cameron Indoor Stadium
1993,28,1993-03-03,Wed,REG,H,Maryland,NA,ACC,W,95,79,NA,23,5,W 4,Cameron Indoor Stadium
1993,29,1993-03-07,Sun,REG,A,North Carolina,1,ACC,L,69,83,NA,23,6,L 1,Dean Smith Center
1993,30,1993-03-12,Fri,CTOURN,N,Georgia Tech,NA,ACC,L,66,69,NA,23,7,L 2,Bojangles Coliseum
1993,31,1993-03-18,Thu,NCAA,N,Southern Illinois,NA,MVC,W,105,70,NA,24,7,W 1,Allstate Arena
1993,32,1993-03-20,Sat,NCAA,N,University of California,NA,Pac-10,L,77,82,NA,24,8,L 1,NA
1994,1,1993-11-27,Sat,REG,H,Northeastern,NA,NAC,W,86,72,NA,1,0,W 1,Cameron Indoor Stadium
1994,2,1993-12-01,Wed,REG,H,Citadel,NA,Southern,W,78,63,NA,2,0,W 2,Cameron Indoor Stadium
1994,3,1993-12-04,Sat,REG,H,Xavier,NA,MW Coll,W,82,60,NA,3,0,W 3,Cameron Indoor Stadium
1994,4,1993-12-06,Mon,REG,H,South Carolina State,NA,MEAC,W,97,61,NA,4,0,W 4,Cameron Indoor Stadium
1994,5,1993-12-11,Sat,REG,A,Michigan,3,Big Ten,W,73,63,NA,5,0,W 5,Crisler Arena
1994,6,1993-12-22,Wed,REG,A,Iowa,NA,Big Ten,W,79,76,NA,6,0,W 6,Carver-Hawkeye Arena
1994,7,1993-12-30,Thu,REG,H,Western Carolina,NA,Southern,W,87,67,NA,7,0,W 7,Cameron Indoor Stadium
1994,8,1994-01-05,Wed,REG,A,Clemson,NA,ACC,W,71,65,NA,8,0,W 8,Littlejohn Coliseum
1994,9,1994-01-08,Sat,REG,H,Georgia Tech,12,ACC,W,88,71,NA,9,0,W 9,Cameron Indoor Stadium
1994,10,1994-01-10,Mon,REG,H,Brown,NA,Ivy,W,89,71,NA,10,0,W 10,Cameron Indoor Stadium
1994,11,1994-01-13,Thu,REG,H,Wake Forest,NA,ACC,L,68,69,NA,10,1,L 1,Cameron Indoor Stadium
1994,12,1994-01-15,Sat,REG,A,Virginia,NA,ACC,W,66,58,NA,11,1,W 1,University Hall
1994,13,1994-01-20,Thu,REG,A,North Carolina State,NA,ACC,W,92,65,NA,12,1,W 2,Reynolds Coliseum
1994,14,1994-01-22,Sat,REG,H,Florida State,NA,ACC,W,106,79,NA,13,1,W 3,Cameron Indoor Stadium
1994,15,1994-01-26,Wed,REG,H,Notre Dame,NA,Ind,W,74,72,NA,14,1,W 4,Cameron Indoor Stadium
1994,16,1994-01-29,Sat,REG,H,Maryland,18,ACC,W,75,62,NA,15,1,W 5,Cameron Indoor Stadium
1994,17,1994-02-03,Thu,REG,A,North Carolina,2,ACC,L,78,89,NA,15,2,L 1,Dean Smith Center
1994,18,1994-02-05,Sat,REG,H,Clemson,NA,ACC,W,78,74,NA,16,2,W 1,Cameron Indoor Stadium
1994,19,1994-02-08,Tue,REG,A,Georgia Tech,NA,ACC,W,66,63,NA,17,2,W 2,Alexander Memorial Coliseum
1994,20,1994-02-13,Sun,REG,A,Wake Forest,NA,ACC,L,69,78,NA,17,3,L 1,Lawrence Joel Coliseum
1994,21,1994-02-16,Wed,REG,H,Virginia,NA,ACC,W,84,54,NA,18,3,W 1,Cameron Indoor Stadium
1994,22,1994-02-20,Sun,REG,H,North Carolina State,NA,ACC,W,85,58,NA,19,3,W 2,Cameron Indoor Stadium
1994,23,1994-02-23,Wed,REG,A,Florida State,NA,ACC,W,84,72,NA,20,3,W 3,Donald L. Tucker Center
1994,24,1994-02-27,Sun,REG,H,Temple,8,A-10,W,59,47,NA,21,3,W 4,Cameron Indoor Stadium
1994,25,1994-03-02,Wed,REG,A,Maryland,NA,ACC,W,73,69,NA,22,3,W 5,Cole Fieldhouse
1994,26,1994-03-05,Sat,REG,H,North Carolina,5,ACC,L,77,87,NA,22,4,L 1,Cameron Indoor Stadium
1994,27,1994-03-11,Fri,CTOURN,N,Clemson,NA,ACC,W,77,64,NA,23,4,W 1,Bojangles Coliseum
1994,28,1994-03-12,Sat,CTOURN,N,Virginia,NA,ACC,L,61,66,NA,23,5,L 1,Bojangles Coliseum
1994,29,1994-03-18,Fri,NCAA,N,Texas Southern,NA,SWAC,W,82,70,NA,24,5,W 1,Tropicana Field
1994,30,1994-03-20,Sun,NCAA,N,Michigan State,NA,Big Ten,W,85,74,NA,25,5,W 2,Tropicana Field
1994,31,1994-03-24,Thu,NCAA,N,Marquette,21,GMWC,W,59,49,NA,26,5,W 3,Thompson-Boling Arena
1994,32,1994-03-26,Sat,NCAA,N,Purdue,3,Big Ten,W,69,60,NA,27,5,W 4,NA
1994,33,1994-04-02,Sat,NCAA,N,Florida,14,SEC,W,70,65,NA,28,5,W 5,Bojangles Coliseum
1994,34,1994-04-04,Mon,NCAA,N,Arkansas,2,SEC,L,72,76,NA,28,6,L 1,NA
1995,1,1994-11-25,Fri,REG,H,Brown,NA,Ivy,W,80,38,NA,1,0,W 1,Cameron Indoor Stadium
1995,2,1994-11-26,Sat,REG,H,Northeastern,NA,NAC,W,93,70,NA,2,0,W 2,Cameron Indoor Stadium
1995,3,1994-11-29,Tue,REG,N,Connecticut,16,Big East,L,86,90,NA,2,1,L 1,Palace of Auburn Hills
1995,4,1994-12-03,Sat,REG,N,Illinois,NA,Big Ten,W,70,65,NA,3,1,W 1,United Center
1995,5,1994-12-06,Tue,REG,H,George Washington,NA,A-10,W,103,73,NA,4,1,W 2,Cameron Indoor Stadium
1995,6,1994-12-10,Sat,REG,H,Michigan,23,Big Ten,W,69,59,NA,5,1,W 3,Cameron Indoor Stadium
1995,7,1994-12-19,Mon,REG,H,North Carolina A&T,NA,MEAC,W,99,56,NA,6,1,W 4,Cameron Indoor Stadium
1995,8,1994-12-28,Wed,REG,N,Iowa,NA,Big Ten,L,71,81,NA,6,2,L 1,Stan Sheriff Center
1995,9,1994-12-29,Thu,REG,N,Boston University,NA,NAC,W,73,54,NA,7,2,W 1,Stan Sheriff Center
1995,10,1994-12-30,Fri,REG,N,Georgia Tech,17,ACC,W,76,69,NA,8,2,W 2,Stan Sheriff Center
1995,11,1995-01-02,Mon,REG,H,South Carolina State,NA,MEAC,W,107,61,NA,9,2,W 3,Cameron Indoor Stadium
1995,12,1995-01-04,Wed,REG,H,Clemson,NA,ACC,L,70,75,NA,9,3,L 1,Cameron Indoor Stadium
1995,13,1995-01-07,Sat,REG,A,Georgia Tech,24,ACC,L,68,75,NA,9,4,L 2,Alexander Memorial Coliseum
1995,14,1995-01-11,Wed,REG,A,Wake Forest,14,ACC,L,64,74,NA,9,5,L 3,Lawrence Joel Coliseum
1995,15,1995-01-14,Sat,REG,H,Virginia,NA,ACC,L,88,91,2OT,9,6,L 4,Cameron Indoor Stadium
1995,16,1995-01-18,Wed,REG,H,North Carolina State,NA,ACC,L,60,77,NA,9,7,L 5,Cameron Indoor Stadium
1995,17,1995-01-21,Sat,REG,A,Florida State,NA,ACC,L,75,78,NA,9,8,L 6,Donald L. Tucker Center
1995,18,1995-01-24,Tue,REG,A,Notre Dame,NA,Ind,W,87,74,NA,10,8,W 1,Purcell Pavilion at the Joyce Center
1995,19,1995-01-28,Sat,REG,A,Maryland,8,ACC,L,72,74,NA,10,9,L 1,Cole Fieldhouse
1995,20,1995-02-02,Thu,REG,H,North Carolina,2,ACC,L,100,102,2OT,10,10,L 2,Cameron Indoor Stadium
1995,21,1995-02-04,Sat,REG,A,Clemson,NA,ACC,L,44,51,NA,10,11,L 3,Littlejohn Coliseum
1995,22,1995-02-09,Thu,REG,H,Georgia Tech,18,ACC,W,77,70,NA,11,11,W 1,Cameron Indoor Stadium
1995,23,1995-02-11,Sat,REG,H,Wake Forest,11,ACC,L,61,62,NA,11,12,L 1,Cameron Indoor Stadium
1995,24,1995-02-15,Wed,REG,A,Virginia,16,ACC,L,58,64,NA,11,13,L 2,University Hall
1995,25,1995-02-18,Sat,REG,A,North Carolina State,NA,ACC,L,79,84,NA,11,14,L 3,Reynolds Coliseum
1995,26,1995-02-22,Wed,REG,H,Florida State,NA,ACC,W,72,67,NA,12,14,W 1,Cameron Indoor Stadium
1995,27,1995-02-26,Sun,REG,A,UCLA,2,Pac-10,L,77,100,NA,12,15,L 1,Pauley Pavilion
1995,28,1995-03-01,Wed,REG,H,Maryland,6,ACC,L,92,94,NA,12,16,L 2,Cameron Indoor Stadium
1995,29,1995-03-04,Sat,REG,A,North Carolina,2,ACC,L,86,99,NA,12,17,L 3,Dean Smith Center
1995,30,1995-03-09,Thu,CTOURN,N,North Carolina State,NA,ACC,W,83,70,NA,13,17,W 1,Greensboro Coliseum
1995,31,1995-03-10,Fri,CTOURN,N,Wake Forest,7,ACC,L,70,87,NA,13,18,L 1,Greensboro Coliseum
1996,1,1995-11-23,Thu,REG,N,Old Dominion,NA,CAA,W,75,55,NA,1,0,W 1,Sullivan Arena
1996,2,1995-11-24,Fri,REG,N,Indiana,23,Big Ten,W,70,64,NA,2,0,W 2,Sullivan Arena
1996,3,1995-11-25,Sat,REG,N,Iowa,10,Big Ten,W,88,81,NA,3,0,W 3,Sullivan Arena
1996,4,1995-11-29,Wed,REG,H,North Carolina-Greensboro,NA,Big South,W,71,57,NA,4,0,W 4,Cameron Indoor Stadium
1996,5,1995-12-02,Sat,REG,H,Illinois,NA,Big Ten,L,65,75,NA,4,1,L 1,Cameron Indoor Stadium
1996,6,1995-12-04,Mon,REG,H,South Carolina State,NA,MEAC,W,84,64,NA,5,1,W 1,Cameron Indoor Stadium
1996,7,1995-12-09,Sat,REG,A,Michigan,22,Big Ten,L,84,88,NA,5,2,L 1,Crisler Arena
1996,8,1995-12-19,Tue,REG,H,Delaware,NA,NAC,W,79,73,NA,6,2,W 1,Cameron Indoor Stadium
1996,9,1995-12-20,Wed,REG,H,Western Carolina,NA,Southern,W,107,67,NA,7,2,W 2,Cameron Indoor Stadium
1996,10,1995-12-28,Thu,REG,H,Monmouth,NA,NEC,W,69,53,NA,8,2,W 3,Cameron Indoor Stadium
1996,11,1995-12-30,Sat,REG,A,Northeastern,NA,NAC,W,87,56,NA,9,2,W 4,Matthews Arena
1996,12,1996-01-03,Wed,REG,A,Clemson,22,ACC,L,48,51,NA,9,3,L 1,Littlejohn Coliseum
1996,13,1996-01-07,Sun,REG,H,Georgia Tech,NA,ACC,L,81,86,NA,9,4,L 2,Cameron Indoor Stadium
1996,14,1996-01-10,Wed,REG,H,Wake Forest,8,ACC,L,54,57,NA,9,5,L 3,Cameron Indoor Stadium
1996,15,1996-01-13,Sat,REG,A,Virginia,NA,ACC,L,66,77,NA,9,6,L 4,University Hall
1996,16,1996-01-18,Thu,REG,A,North Carolina State,NA,ACC,W,71,70,NA,10,6,W 1,Reynolds Coliseum
1996,17,1996-01-20,Sat,REG,H,Florida State,NA,ACC,W,85,65,NA,11,6,W 2,Cameron Indoor Stadium
1996,18,1996-01-25,Thu,REG,A,Temple,NA,A-10,L,58,59,NA,11,7,L 1,The Spectrum
1996,19,1996-01-28,Sun,REG,H,Maryland,NA,ACC,W,83,73,NA,12,7,W 1,Cameron Indoor Stadium
1996,20,1996-01-31,Wed,REG,A,North Carolina,8,ACC,L,72,73,NA,12,8,L 1,Dean Smith Center
1996,21,1996-02-03,Sat,REG,H,Clemson,24,ACC,W,83,53,NA,13,8,W 1,Cameron Indoor Stadium
1996,22,1996-02-07,Wed,REG,A,Georgia Tech,NA,ACC,L,71,73,OT,13,9,L 1,Alexander Memorial Coliseum
1996,23,1996-02-11,Sun,REG,A,Wake Forest,9,ACC,L,65,79,NA,13,10,L 2,Lawrence Joel Coliseum
1996,24,1996-02-14,Wed,REG,H,Virginia,NA,ACC,W,79,69,NA,14,10,W 1,Cameron Indoor Stadium
1996,25,1996-02-17,Sat,REG,H,North Carolina State,NA,ACC,W,79,76,OT,15,10,W 2,Cameron Indoor Stadium
1996,26,1996-02-22,Thu,REG,A,Florida State,NA,ACC,W,93,87,NA,16,10,W 3,Donald L. Tucker Center
1996,27,1996-02-25,Sun,REG,H,UCLA,16,Pac-10,W,85,66,NA,17,10,W 4,Cameron Indoor Stadium
1996,28,1996-02-28,Wed,REG,A,Maryland,NA,ACC,W,77,75,NA,18,10,W 5,Cole Fieldhouse
1996,29,1996-03-03,Sun,REG,H,North Carolina,19,ACC,L,78,84,NA,18,11,L 1,Cameron Indoor Stadium
1996,30,1996-03-08,Fri,CTOURN,N,Maryland,NA,ACC,L,69,82,NA,18,12,L 2,Greensboro Coliseum
1996,31,1996-03-14,Thu,NCAA,N,Eastern Michigan,NA,MAC,L,60,75,NA,18,13,L 3,RCA Dome
1997,1,1996-11-20,Wed,REG,H,Saint Joseph's,NA,A-10,W,89,60,NA,1,0,W 1,Cameron Indoor Stadium
1997,2,1996-11-22,Fri,REG,H,Vanderbilt,NA,SEC,W,86,57,NA,2,0,W 2,Cameron Indoor Stadium
1997,3,1996-11-27,Wed,REG,N,Tulsa,22,WAC,W,72,67,NA,3,0,W 3,Madison Square Garden (IV)
1997,4,1996-11-29,Fri,REG,N,Indiana,20,Big Ten,L,69,85,NA,3,1,L 1,Madison Square Garden (IV)
1997,5,1996-12-02,Mon,REG,H,Lehigh,NA,Patriot,W,103,51,NA,4,1,W 1,Cameron Indoor Stadium
1997,6,1996-12-05,Thu,REG,H,Florida State,NA,ACC,W,72,66,OT,5,1,W 2,Cameron Indoor Stadium
1997,7,1996-12-08,Sun,REG,H,Michigan,7,Big Ten,L,61,62,NA,5,2,L 1,Cameron Indoor Stadium
1997,8,1996-12-11,Wed,REG,H,Davidson,NA,Southern,W,85,58,NA,6,2,W 1,Cameron Indoor Stadium
1997,9,1996-12-14,Sat,REG,A,Villanova,4,Big East,W,87,79,NA,7,2,W 2,Wells Fargo Center
1997,10,1996-12-22,Sun,REG,H,Army,NA,Patriot,W,100,38,NA,8,2,W 3,Cameron Indoor Stadium
1997,11,1996-12-30,Mon,REG,H,Western Carolina,NA,Southern,W,104,54,NA,9,2,W 4,Cameron Indoor Stadium
1997,12,1997-01-02,Thu,REG,H,South Carolina State,NA,MEAC,W,104,54,NA,10,2,W 5,Cameron Indoor Stadium
1997,13,1997-01-05,Sun,REG,A,Georgia Tech,NA,ACC,W,66,56,NA,11,2,W 6,Alexander Memorial Coliseum
1997,14,1997-01-07,Tue,REG,A,Clemson,5,ACC,L,82,86,OT,11,3,L 1,Littlejohn Coliseum
1997,15,1997-01-11,Sat,REG,H,Wake Forest,2,ACC,L,69,81,NA,11,4,L 2,Cameron Indoor Stadium
1997,16,1997-01-13,Mon,REG,H,Campbell,NA,A-Sun,W,84,59,NA,12,4,W 1,Cameron Indoor Stadium
1997,17,1997-01-15,Wed,REG,A,North Carolina-Greensboro,NA,Big South,W,87,49,NA,13,4,W 2,Greensboro Coliseum
1997,18,1997-01-18,Sat,REG,H,Virginia,NA,ACC,W,78,59,NA,14,4,W 3,Cameron Indoor Stadium
1997,19,1997-01-21,Tue,REG,A,North Carolina State,NA,ACC,W,70,55,NA,15,4,W 4,Reynolds Coliseum
1997,20,1997-01-26,Sun,REG,A,Maryland,7,ACC,L,70,74,NA,15,5,L 1,Cole Fieldhouse
1997,21,1997-01-29,Wed,REG,H,North Carolina,19,ACC,W,80,73,NA,16,5,W 1,Cameron Indoor Stadium
1997,22,1997-02-02,Sun,REG,H,Georgia Tech,NA,ACC,W,70,61,NA,17,5,W 2,Cameron Indoor Stadium
1997,23,1997-02-05,Wed,REG,A,Wake Forest,2,ACC,W,73,68,NA,18,5,W 3,Lawrence Joel Coliseum
1997,24,1997-02-08,Sat,REG,H,North Carolina State,NA,ACC,W,80,51,NA,19,5,W 4,Cameron Indoor Stadium
1997,25,1997-02-11,Tue,REG,A,Virginia,NA,ACC,W,62,61,NA,20,5,W 5,University Hall
1997,26,1997-02-15,Sat,REG,A,Florida State,NA,ACC,W,89,79,NA,21,5,W 6,Donald L. Tucker Center
1997,27,1997-02-18,Tue,REG,H,Clemson,8,ACC,W,84,77,NA,22,5,W 7,Cameron Indoor Stadium
1997,28,1997-02-23,Sun,REG,A,UCLA,17,Pac-10,L,69,73,NA,22,6,L 1,Pauley Pavilion
1997,29,1997-02-27,Thu,REG,H,Maryland,16,ACC,W,81,69,NA,23,6,W 1,Cameron Indoor Stadium
1997,30,1997-03-02,Sun,REG,A,North Carolina,8,ACC,L,85,91,NA,23,7,L 1,Dean Smith Center
1997,31,1997-03-07,Fri,CTOURN,N,North Carolina State,NA,ACC,L,60,66,NA,23,8,L 2,Greensboro Coliseum
1997,32,1997-03-14,Fri,NCAA,N,Murray State,NA,OVC,W,71,68,NA,24,8,W 1,Bojangles Coliseum
1997,33,1997-03-16,Sun,NCAA,N,Providence,NA,Big East,L,87,98,NA,24,9,L 1,Bojangles Coliseum
1998,1,1997-11-16,Sun,REG,A,Army,NA,Patriot,W,78,45,NA,1,0,W 1,Christl Arena
1998,2,1997-11-20,Thu,REG,H,Davidson,NA,Southern,W,100,65,NA,2,0,W 2,Cameron Indoor Stadium
1998,3,1997-11-24,Mon,REG,A,Chaminade,NA,NA,W,106,70,NA,3,0,W 3,McCabe Gymnasium
1998,4,1997-11-25,Tue,REG,N,Missouri,NA,Big 12,W,82,59,NA,4,0,W 4,Lahaina Civic Center
1998,5,1997-11-26,Wed,REG,N,Arizona,1,Pac-10,W,95,87,NA,5,0,W 5,Lahaina Civic Center
1998,6,1997-12-01,Mon,REG,H,South Carolina State,NA,MEAC,W,98,40,NA,6,0,W 6,Cameron Indoor Stadium
1998,7,1997-12-03,Wed,REG,H,North Carolina-Greensboro,NA,Southern,W,93,37,NA,7,0,W 7,Cameron Indoor Stadium
1998,8,1997-12-06,Sat,REG,H,Virginia,NA,ACC,W,103,59,NA,8,0,W 8,Cameron Indoor Stadium
1998,9,1997-12-10,Wed,REG,H,Villanova,NA,Big East,W,94,66,NA,9,0,W 9,Cameron Indoor Stadium
1998,10,1997-12-13,Sat,REG,A,Michigan,NA,Big Ten,L,73,81,NA,9,1,L 1,Crisler Arena
1998,11,1997-12-21,Sun,REG,H,Mercer,NA,A-Sun,W,126,64,NA,10,1,W 1,Cameron Indoor Stadium
1998,12,1997-12-30,Tue,REG,H,Portland State,NA,Big Sky,W,89,39,NA,11,1,W 2,Cameron Indoor Stadium
1998,13,1998-01-03,Sat,REG,A,Maryland,20,ACC,W,104,72,NA,12,1,W 3,Cole Fieldhouse
1998,14,1998-01-07,Wed,REG,H,North Carolina State,NA,ACC,W,64,50,NA,13,1,W 4,Cameron Indoor Stadium
1998,15,1998-01-10,Sat,REG,A,Florida State,13,ACC,W,75,63,NA,14,1,W 5,Donald L. Tucker Center
1998,16,1998-01-14,Wed,REG,A,Wake Forest,NA,ACC,W,88,52,NA,15,1,W 6,Lawrence Joel Coliseum
1998,17,1998-01-17,Sat,REG,H,Clemson,NA,ACC,W,81,80,NA,16,1,W 7,Cameron Indoor Stadium
1998,18,1998-01-20,Tue,REG,A,North Carolina A&T,NA,MEAC,W,101,66,NA,17,1,W 8,Greensboro Coliseum
1998,19,1998-01-24,Sat,REG,A,Virginia,NA,ACC,W,72,65,NA,18,1,W 9,University Hall
1998,20,1998-01-29,Thu,REG,H,Maryland,23,ACC,W,86,59,NA,19,1,W 10,Cameron Indoor Stadium
1998,21,1998-02-01,Sun,REG,H,Georgia Tech,NA,ACC,W,90,69,NA,20,1,W 11,Cameron Indoor Stadium
1998,22,1998-02-05,Thu,REG,A,North Carolina,2,ACC,L,73,97,NA,20,2,L 1,Dean Smith Center
1998,23,1998-02-08,Sun,REG,A,North Carolina State,NA,ACC,W,65,49,NA,21,2,W 1,Reynolds Coliseum
1998,24,1998-02-10,Tue,REG,H,Florida State,NA,ACC,W,86,72,NA,22,2,W 2,Cameron Indoor Stadium
1998,25,1998-02-14,Sat,REG,H,Wake Forest,NA,ACC,W,78,47,NA,23,2,W 3,Cameron Indoor Stadium
1998,26,1998-02-18,Wed,REG,A,Clemson,NA,ACC,W,70,66,NA,24,2,W 4,Littlejohn Coliseum
1998,27,1998-02-22,Sun,REG,H,UCLA,12,Pac-10,W,120,84,NA,25,2,W 5,Cameron Indoor Stadium
1998,28,1998-02-25,Wed,REG,A,Georgia Tech,NA,ACC,W,76,53,NA,26,2,W 6,Alexander Memorial Coliseum
1998,29,1998-02-28,Sat,REG,H,North Carolina,3,ACC,W,77,75,NA,27,2,W 7,Cameron Indoor Stadium
1998,30,1998-03-05,Thu,CTOURN,N,Virginia,NA,ACC,W,63,41,NA,28,2,W 8,Greensboro Coliseum
1998,31,1998-03-07,Sat,CTOURN,N,Clemson,NA,ACC,W,66,64,NA,29,2,W 9,Greensboro Coliseum
1998,32,1998-03-08,Sun,CTOURN,N,North Carolina,4,ACC,L,68,83,NA,29,3,L 1,Greensboro Coliseum
1998,33,1998-03-13,Fri,NCAA,N,Radford,NA,Big South,W,99,63,NA,30,3,W 1,Rupp Arena
1998,34,1998-03-15,Sun,NCAA,N,Oklahoma State,NA,Big 12,W,79,73,NA,31,3,W 2,Rupp Arena
1998,35,1998-03-20,Fri,NCAA,N,Syracuse,21,Big East,W,80,67,NA,32,3,W 3,Tropicana Field
1998,36,1998-03-22,Sun,NCAA,N,Kentucky,5,SEC,L,84,86,NA,32,4,L 1,Tropicana Field
1999,1,1998-11-14,Sat,REG,H,Fairfield,NA,MAAC,W,98,66,NA,1,0,W 1,Cameron Indoor Stadium
1999,2,1998-11-17,Tue,REG,N,Davidson,NA,Southern,W,94,61,NA,2,0,W 2,Bojangles Coliseum
1999,3,1998-11-21,Sat,REG,H,South Carolina State,NA,MEAC,W,120,56,NA,3,0,W 3,Cameron Indoor Stadium
1999,4,1998-11-26,Thu,REG,N,Notre Dame,NA,Big East,W,111,82,NA,4,0,W 4,Sullivan Arena
1999,5,1998-11-27,Fri,REG,N,Fresno State,NA,WAC,W,93,82,NA,5,0,W 5,Sullivan Arena
1999,6,1998-11-28,Sat,REG,N,Cincinnati,15,CUSA,L,75,77,NA,5,1,L 1,Sullivan Arena
1999,7,1998-12-02,Wed,REG,N,Michigan State,9,Big Ten,W,73,67,NA,6,1,W 1,United Center
1999,8,1998-12-05,Sat,REG,H,North Carolina State,NA,ACC,W,89,69,NA,7,1,W 2,Cameron Indoor Stadium
1999,9,1998-12-09,Wed,REG,H,Florida,NA,SEC,W,116,86,NA,8,1,W 3,Cameron Indoor Stadium
1999,10,1998-12-12,Sat,REG,H,Michigan,NA,Big Ten,W,108,64,NA,9,1,W 4,Cameron Indoor Stadium
1999,11,1998-12-20,Sun,REG,H,North Carolina A&T,NA,MEAC,W,88,53,NA,10,1,W 5,Cameron Indoor Stadium
1999,12,1998-12-22,Tue,REG,N,Kentucky,3,SEC,W,71,60,NA,11,1,W 6,Izod Center
1999,13,1998-12-30,Wed,REG,H,North Carolina-Greensboro,NA,Southern,W,104,58,NA,12,1,W 7,Cameron Indoor Stadium
1999,14,1999-01-03,Sun,REG,A,Maryland,4,ACC,W,82,64,NA,13,1,W 8,Cole Fieldhouse
1999,15,1999-01-06,Wed,REG,H,Georgia Tech,NA,ACC,W,99,58,NA,14,1,W 9,Cameron Indoor Stadium
1999,16,1999-01-10,Sun,REG,H,Virginia,NA,ACC,W,115,69,NA,15,1,W 10,Cameron Indoor Stadium
1999,17,1999-01-13,Wed,REG,A,Wake Forest,NA,ACC,W,82,72,NA,16,1,W 11,Lawrence Joel Coliseum
1999,18,1999-01-16,Sat,REG,H,Florida State,NA,ACC,W,98,73,NA,17,1,W 12,Cameron Indoor Stadium
1999,19,1999-01-20,Wed,REG,A,Clemson,NA,ACC,W,82,60,NA,18,1,W 13,Littlejohn Coliseum
1999,20,1999-01-24,Sun,REG,A,St. John's,NA,Big East,W,92,88,OT,19,1,W 14,Madison Square Garden (IV)
1999,21,1999-01-27,Wed,REG,H,North Carolina,10,ACC,W,89,77,NA,20,1,W 15,Cameron Indoor Stadium
1999,22,1999-01-30,Sat,REG,A,North Carolina State,NA,ACC,W,80,61,NA,21,1,W 16,Reynolds Coliseum
1999,23,1999-02-03,Wed,REG,H,Maryland,7,ACC,W,95,77,NA,22,1,W 17,Cameron Indoor Stadium
1999,24,1999-02-06,Sat,REG,A,Georgia Tech,NA,ACC,W,87,79,NA,23,1,W 18,Alexander Memorial Coliseum
1999,25,1999-02-11,Thu,REG,A,Virginia,NA,ACC,W,100,54,NA,24,1,W 19,University Hall
1999,26,1999-02-13,Sat,REG,H,Wake Forest,NA,ACC,W,102,71,NA,25,1,W 20,Cameron Indoor Stadium
1999,27,1999-02-17,Wed,REG,A,Florida State,NA,ACC,W,85,59,NA,26,1,W 21,Donald L. Tucker Center
1999,28,1999-02-20,Sat,REG,H,Clemson,NA,ACC,W,92,65,NA,27,1,W 22,Cameron Indoor Stadium
1999,29,1999-02-24,Wed,REG,N,DePaul,NA,CUSA,W,96,64,NA,28,1,W 23,United Center
1999,30,1999-02-27,Sat,REG,A,North Carolina,14,ACC,W,81,61,NA,29,1,W 24,Dean Smith Center
1999,31,1999-03-04,Thu,CTOURN,N,Virginia,NA,ACC,W,104,67,NA,30,1,W 25,Bojangles Coliseum
1999,32,1999-03-06,Sat,CTOURN,N,North Carolina State,NA,ACC,W,83,68,NA,31,1,W 26,Bojangles Coliseum
1999,33,1999-03-07,Sun,CTOURN,N,North Carolina,15,ACC,W,96,73,NA,32,1,W 27,Bojangles Coliseum
1999,34,1999-03-12,Fri,NCAA,N,Florida A&M,NA,MEAC,W,99,58,NA,33,1,W 28,Bojangles Coliseum
1999,35,1999-03-14,Sun,NCAA,N,Tulsa,NA,WAC,W,97,56,NA,34,1,W 29,Bojangles Coliseum
1999,36,1999-03-19,Fri,NCAA,N,Missouri State,NA,MVC,W,78,61,NA,35,1,W 30,Izod Center
1999,37,1999-03-21,Sun,NCAA,N,Temple,NA,A-10,W,85,64,NA,36,1,W 31,Izod Center
1999,38,1999-03-27,Sat,NCAA,N,Michigan State,2,Big Ten,W,68,62,NA,37,1,W 32,Tropicana Field
1999,39,1999-03-29,Mon,NCAA,N,Connecticut,3,Big East,L,74,77,NA,37,2,L 1,Tropicana Field
2000,1,1999-11-11,Thu,REG,N,Stanford,13,Pac-10,L,79,80,OT,0,1,L 1,Madison Square Garden (IV)
2000,2,1999-11-12,Fri,REG,N,Connecticut,1,Big East,L,66,71,NA,0,2,L 2,Madison Square Garden (IV)
